Package name;GitHub URL
jsonmerge;https://github.com/avian2/jsonmerge
pytest-profiling;https://github.com/man-group/pytest-plugins
piexif;https://github.com/hmatoba/piexif
flask-limiter;https://github.com/alisaifee/flask-limiter
ebaysdk;https://github.com/timotheus/ebaysdk-python
mockredispy;https://github.com/locationlabs/mockredis
pyopengl;https://github.com/mcfletch/pyopengl
sphinx-markdown-tables;https://github.com/ryanfox/sphinx-markdown-tables
splinter;https://github.com/cobrateam/splinter
dacite;https://github.com/konradhalas/dacite
edgegrid-python;https://github.com/akamai/akamaiopen-edgegrid-python
pytest-spark;https://github.com/malexer/pytest-spark
transifex-client;https://github.com/transifex/transifex-client
eyed3;https://github.com/nicfit/eyed3
codetiming;https://github.com/realpython/codetiming
django-modeltranslation;https://github.com/deschler/django-modeltranslation
django-admin-sortable2;https://github.com/jrief/django-admin-sortable2
face;https://github.com/mahmoud/face
pygeohash;https://github.com/wdm0006/pygeohash
pytest-shard;https://github.com/adamgleave/pytest-shard
requirements-parser;https://github.com/davidfischer/requirements-parser
hmsclient;https://github.com/gglanzani/hmsclient
shrub-py;https://github.com/evergreen-ci/shrub.py
google-ads;https://github.com/googleads/google-ads-python
flake8-tidy-imports;https://github.com/adamchainz/flake8-tidy-imports
titlecase;https://github.com/ppannuto/python-titlecase
pywatchman;https://github.com/facebook/watchman
tokenize-rt;https://github.com/asottile/tokenize-rt
scrypt;https://github.com/holgern/py-scrypt
robotremoteserver;https://github.com/robotframework/pythonremoteserver
reverse-geocoder;https://github.com/thampiman/reverse-geocoder
pymc3;https://github.com/pymc-devs/pymc3
pipfile;https://github.com/pypa/pipfile
pastescript;https://github.com/cdent/pastescript
pytest-socket;https://github.com/miketheman/pytest-socket
flask-talisman;https://github.com/googlecloudplatform/flask-talisman
meson;https://github.com/mesonbuild/meson
django-tastypie;https://github.com/django-tastypie/django-tastypie
ngram;https://github.com/gpoulter/python-ngram
json2html;https://github.com/softvar/json2html
bravado;https://github.com/yelp/bravado
dbfread;https://github.com/olemb/dbfread
pysmb;https://github.com/miketeo/pysmb
gdata;https://github.com/google/gdata-python-client
nbclient;https://github.com/jupyter/nbclient
django-annoying;https://github.com/skorokithakis/django-annoying
pyudev;https://github.com/pyudev/pyudev
fastdiff;https://github.com/syrusakbary/fastdiff
cachelib;https://github.com/pallets/cachelib
homeassistant;https://github.com/home-assistant/core
opentracing-instrumentation;https://github.com/uber-common/opentracing-python-instrumentation
pywebpush;https://github.com/web-push-libs/pywebpush
python-statsd;https://github.com/wolph/python-statsd
zenpy;https://github.com/facetoe/zenpy
quandl;https://github.com/quandl/quandl-python
lightfm;https://github.com/lyst/lightfm
imapclient;https://github.com/mjs/imapclient
diamond;https://github.com/python-diamond/diamond
envparse;https://github.com/rconradharris/envparse
django-rq;https://github.com/rq/django-rq
pysolr;https://github.com/django-haystack/pysolr
twython;https://github.com/ryanmcgrath/twython
lunr;https://github.com/yeraydiazdiaz/lunr.py
wptools;https://github.com/siznax/wptools
oss2;https://github.com/aliyun/aliyun-oss-python-sdk
selinux;https://github.com/pycontribs/selinux
paretochart;https://github.com/tisimst/paretochart
cursor;https://github.com/gijstimmers/cursor
polling;https://github.com/justiniso/polling
pylama;https://github.com/klen/pylama
tinyrpc;https://github.com/mbr/tinyrpc
scikit-surprise;https://github.com/nicolashug/surprise
names;https://github.com/treyhunner/names
blist;https://github.com/danielstutzbach/blist
cupy-cuda100;https://github.com/cupy/cupy
intelhex;https://github.com/python-intelhex/intelhex
aiopg;https://github.com/aio-libs/aiopg
bayesian-optimization;https://github.com/fmfn/bayesianoptimization
dbutils;https://github.com/webwareforpython/dbutils
neo4j;https://github.com/neo4j/neo4j-python-driver
log-symbols;https://github.com/manrajgrover/py-log-symbols
htmlparser;https://github.com/policystat/htmlparser
dohq-artifactory;https://github.com/devopshq/artifactory
everett;https://github.com/willkg/everett
pymsteams;https://github.com/rveachkc/pymsteams
wagtail;https://github.com/wagtail/wagtail
pygeoip;https://github.com/appliedsec/pygeoip
assertpy;https://github.com/assertpy/assertpy
pyrogram;https://github.com/pyrogram/pyrogram
spark-nlp;https://github.com/johnsnowlabs/spark-nlp
interpret-core;https://github.com/interpretml/interpret
mouseinfo;https://github.com/asweigart/mouseinfo
wxpython;https://github.com/wxwidgets/phoenix
warrant;https://github.com/capless/warrant
halo;https://github.com/manrajgrover/halo
draftjs-exporter;https://github.com/springload/draftjs_exporter
django-modelcluster;https://github.com/wagtail/django-modelcluster
evergreen-py;https://github.com/evergreen-ci/evergreen.py
webdriver-manager;https://github.com/sergeypirogov/webdriver_manager
mysql;https://github.com/valhallasw/virtual-mysql-pypi-package
django-tinymce;https://github.com/jazzband/django-tinymce
globre;https://github.com/metagriffin/globre
envtpl;https://github.com/andreasjansson/envtpl
spinners;https://github.com/manrajgrover/py-spinners
couchbase;https://github.com/couchbase/couchbase-python-client
checksumdir;https://github.com/cakepietoast/checksumdir
deap;https://github.com/deap/deap
pykmip;https://github.com/openkmip/pykmip
autograd-gamma;https://github.com/camdavidsonpilon/autograd-gamma
rethinkdb;https://github.com/rethinkdb/rethinkdb-python
persistent;https://github.com/zopefoundation/persistent
pyrouge;https://github.com/bheinzerling/pyrouge
rouge;https://github.com/pltrdy/rouge
varint;https://github.com/fmoo/python-varint
patool;https://github.com/wummel/patool
pip-licenses;https://github.com/raimon49/pip-licenses
pandavro;https://github.com/ynqa/pandavro
django-configurations;https://github.com/jazzband/django-configurations
pytest-lazy-fixture;https://github.com/tvorog/pytest-lazy-fixture
flask-babelex;https://github.com/mrjoes/flask-babelex
backports-os;https://github.com/pidelport/backports.os
starkbank-ecdsa;https://github.com/starkbank/ecdsa-python
readline;https://github.com/ludwigschwardt/python-readline
gputil;https://github.com/anderskm/gputil
jobspy;https://github.com/josiahcarlson/jobs
pyexcel;https://github.com/pyexcel/pyexcel
vadersentiment;https://github.com/cjhutto/vadersentiment
multiaddr;https://github.com/multiformats/py-multiaddr
moderngl;https://github.com/moderngl/moderngl
js2py;https://github.com/piotrdabkowski/js2py
pytest-freezegun;https://github.com/ktosiek/pytest-freezegun
dependency-injector;https://github.com/ets-labs/python-dependency-injector
yamlordereddictloader;https://github.com/fmenabe/python-yamlordereddictloader
pyarabic;https://github.com/linuxscout/pyarabic
flatten-dict;https://github.com/ianlini/flatten-dict
py2neo;https://github.com/technige/py2neo
pyactiveresource;https://github.com/shopify/pyactiveresource
gnureadline;https://github.com/ludwigschwardt/python-gnureadline
pytest-bdd;https://github.com/pytest-dev/pytest-bdd
peppercorn;https://github.com/pylons/peppercorn
aspy-refactor-imports;https://github.com/asottile/aspy.refactor_imports
xdg;https://github.com/srstevenson/xdg
keystonemiddleware;https://github.com/openstack/keystonemiddleware
python-geoip;https://github.com/mitsuhiko/python-geoip
python-jsonrpc-server;https://github.com/palantir/python-jsonrpc-server
pyzabbix;https://github.com/lukecyca/pyzabbix
django-crontab;https://github.com/kraiz/django-crontab
flask-pymongo;https://github.com/dcrosta/flask-pymongo
ifaddr;https://github.com/pydron/ifaddr
rarfile;https://github.com/markokr/rarfile
keras-mxnet;https://github.com/awslabs/keras-apache-mxnet
ipfshttpclient;https://github.com/ipfs-shipyard/py-ipfs-http-client
dfply;https://github.com/kieferk/dfply
asset;https://github.com/metagriffin/asset
pyramid-tm;https://github.com/pylons/pyramid_tm
lazy-import;https://github.com/mnmelo/lazy_import
py2-ipaddress;https://github.com/kwi-dk/py2-ipaddress
btrees;https://github.com/zopefoundation/btrees
doc8;https://github.com/pycqa/doc8
scrapy-splash;https://github.com/scrapy-plugins/scrapy-splash
eradicate;https://github.com/myint/eradicate
param;https://github.com/holoviz/param
cli-helpers;https://github.com/dbcli/cli_helpers
ffmpeg-quality-metrics;https://github.com/slhck/ffmpeg-quality-metrics
click-help-colors;https://github.com/click-contrib/click-help-colors
scrapy-random-useragent;https://github.com/cnu/scrapy-random-useragent
kazurator;https://github.com/pseudomuto/kazurator
inquirer;https://github.com/magmax/python-inquirer
unipath;https://github.com/mikeorr/unipath
pyicu;https://github.com/ovalhub/pyicu
imagecodecs;https://github.com/cgohlke/imagecodecs
pydruid;https://github.com/druid-io/pydruid
abbyy;https://github.com/samueltc/abbyy
pysolar;https://github.com/pingswept/pysolar
aiokafka;https://github.com/aio-libs/aiokafka
python-barcode;https://github.com/whynothugo/python-barcode
omegaconf;https://github.com/omry/omegaconf
pysha3;https://github.com/tiran/pysha3
hdfs3;https://github.com/dask/hdfs3
flake8-string-format;https://github.com/xzise/flake8-string-format
uhashring;https://github.com/ultrabug/uhashring
pytest-factoryboy;https://github.com/pytest-dev/pytest-factoryboy
ratelimiter;https://github.com/razerm/ratelimiter
ovs;https://github.com/openvswitch/ovs
python-oauth2;https://github.com/wndhydrnt/python-oauth2
dataset;https://github.com/pudo/dataset
pockets;https://github.com/robruana/pockets
shopifyapi;https://github.com/shopify/shopify_python_api
telethon;https://github.com/lonamiwebs/telethon
python-monkey-business;https://github.com/theatlantic/python-monkey-business
librabbitmq;https://github.com/celery/librabbitmq
codacy-coverage;https://github.com/codacy/python-codacy-coverage
pyminizip;https://github.com/smihica/pyminizip
cron-descriptor;https://github.com/salamek/cron-descriptor
python-xlib;https://github.com/python-xlib/python-xlib
awesome-slugify;https://github.com/voronind/awesome-slugify
hmmlearn;https://github.com/hmmlearn/hmmlearn
pilkit;https://github.com/matthewwithanm/pilkit
pygraphviz;https://github.com/pygraphviz/pygraphviz
glmnet-py;https://github.com/hanfang/glmnet_py
sqlalchemy-stubs;https://github.com/dropbox/sqlalchemy-stubs
web-py;https://github.com/webpy/webpy
eeweather;https://github.com/openeemeter/eeweather
keyboard;https://github.com/boppreh/keyboard
pep562;https://github.com/facelessuser/pep562
winkerberos;https://github.com/mongodb/winkerberos
interpret-community;https://github.com/interpretml/interpret-community
pathvalidate;https://github.com/thombashi/pathvalidate
django-money;https://github.com/django-money/django-money
pypyodbc;https://github.com/jiangwen365/pypyodbc
vistir;https://github.com/sarugaku/vistir
pyowm;https://github.com/csparpa/pyowm
nteract-scrapbook;https://github.com/nteract/scrapbook
flask-security;https://github.com/mattupstate/flask-security
google-cloud-happybase;https://github.com/googleapis/google-cloud-python-happybase
sfmergeutility;https://github.com/azure/azure-cli-extensions
django-mathfilters;https://github.com/dbrgn/django-mathfilters
pyxlsb;https://github.com/willtrnr/pyxlsb
petname;https://github.com/dustinkirkland/python-petname
django-nested-admin;https://github.com/theatlantic/django-nested-admin
django-autoslug;https://github.com/justinmayer/django-autoslug
repoze-who;https://github.com/repoze/repoze.who
tensorflowonspark;https://github.com/yahoo/tensorflowonspark
python-language-server;https://github.com/palantir/python-language-server
python-barbicanclient;https://github.com/openstack/barbican
queueman;https://github.com/ludeeus/queueman
python-louvain;https://github.com/taynaud/python-louvain
shutilwhich;https://github.com/mbr/shutilwhich
jinja2schema;https://github.com/aromanovich/jinja2schema
pip-shims;https://github.com/sarugaku/pip-shims
ansi2html;https://github.com/pycontribs/ansi2html
graphene-file-upload;https://github.com/lmcgartland/graphene-file-upload
graphyte;https://github.com/benhoyt/graphyte
gspread-pandas;https://github.com/aiguofer/gspread-pandas
django-dirtyfields;https://github.com/romgar/django-dirtyfields
sfctl;https://github.com/microsoft/service-fabric-cli
sphinxcontrib-napoleon;https://github.com/sphinx-contrib/napoleon
yamale;https://github.com/23andme/yamale
autosemver;https://github.com/david-caro/python-autosemver
azure-functions;https://github.com/azure/azure-functions-python-library
binary;https://github.com/ofek/binary
django-imagekit;https://github.com/matthewwithanm/django-imagekit
static3;https://github.com/rmohr/static3
django-two-factor-auth;https://github.com/bouke/django-two-factor-auth
fastjsonschema;https://github.com/horejsek/python-fastjsonschema
requests-oauth;https://github.com/maraujop/requests-oauth
weakrefmethod;https://github.com/twang817/weakrefmethod
nose-progressive;https://github.com/erikrose/nose-progressive
formencode;https://github.com/formencode/formencode
kaggle;https://github.com/kaggle/kaggle-api
xattr;https://github.com/xattr/xattr
editorconfig;https://github.com/editorconfig/editorconfig-core-py
plaid-python;https://github.com/plaid/plaid-python
rules;https://github.com/dfunckt/django-rules
paver;https://github.com/paver/paver
speedtest-cli;https://github.com/sivel/speedtest-cli
pyculiar;https://github.com/wdm0006/pyculiarity
exchangelib;https://github.com/ecederstrand/exchangelib
spotify-tensorflow;https://github.com/spotify/spotify-tensorflow
sqlitedict;https://github.com/rare-technologies/sqlitedict
plette;https://github.com/sarugaku/plette
unicode-slugify;https://github.com/mozilla/unicode-slugify
df2gspread;https://github.com/maybelinot/df2gspread
django-cors-middleware;https://github.com/zestedesavoir/django-cors-middleware
pyexcel-xlsx;https://github.com/pyexcel/pyexcel-xlsx
zipcodes;https://github.com/seanpianka/zipcodes
cronex;https://github.com/ericpruitt/cronex
dj-static;https://github.com/heroku-python/dj-static
aio-pika;https://github.com/mosquito/aio-pika
ffmpy;https://github.com/ch00k/ffmpy
pyftpdlib;https://github.com/giampaolo/pyftpdlib
xstatic-bootstrap-scss;https://github.com/openstack/xstatic-bootstrap-scss
requirementslib;https://github.com/sarugaku/requirementslib
pyroma;https://github.com/regebro/pyroma
asteval;https://github.com/newville/asteval
treeinterpreter;https://github.com/andosa/treeinterpreter
future-fstrings;https://github.com/asottile/future-fstrings
yarg;https://github.com/kura/yarg
pyldavis;https://github.com/bmabey/pyldavis
unidiff;https://github.com/matiasb/python-unidiff
fastcache;https://github.com/pbrady/fastcache
pycld2;https://github.com/abosamoor/pycld2
django-log-request-id;https://github.com/dabapps/django-log-request-id
lambda-packages;https://github.com/miserlou/lambda-packages
ara;https://github.com/ansible-community/ara
pbkdf2;https://github.com/dlitz/python-pbkdf2
flake8-deprecated;https://github.com/gforcada/flake8-deprecated
googleappenginecloudstorageclient;https://github.com/googlecloudplatform/appengine-gcs-client
plyfile;https://github.com/dranjan/python-plyfile
edx-opaque-keys;https://github.com/edx/opaque-keys
ansible-runner;https://github.com/ansible/ansible-runner
dotmap;https://github.com/drgrib/dotmap
ibm-cos-sdk;https://github.com/ibm/ibm-cos-sdk-python
sailthru-client;https://github.com/sailthru/sailthru-python-client
yfinance;https://github.com/ranaroussi/yfinance
rq-dashboard;https://github.com/parallels/rq-dashboard
pykafka;https://github.com/parsely/pykafka
bashate;https://github.com/openstack/bashate
mahotas;https://github.com/luispedro/mahotas
pythonnet;https://github.com/pythonnet/pythonnet
sklearn-crfsuite;https://github.com/teamhg-memex/sklearn-crfsuite
python-intercom;https://github.com/intercom/python-intercom
iniconfig;https://github.com/pytest-dev/iniconfig
aws;https://github.com/eofs/aws
logzero;https://github.com/metachris/logzero
caniusepython3;https://github.com/brettcannon/caniusepython3
sparkpost;https://github.com/sparkpost/python-sparkpost
flask-sslify;https://github.com/kenreitz42/flask-sslify
csvkit;https://github.com/wireservice/csvkit
odo;https://github.com/blaze/odo
control;https://github.com/python-control/python-control
djoser;https://github.com/sunscrapers/djoser
jsii;https://github.com/aws/jsii
xlutils;https://github.com/python-excel/xlutils
aiohttp-jinja2;https://github.com/aio-libs/aiohttp-jinja2
cloudinary;https://github.com/cloudinary/pycloudinary
localstack-client;https://github.com/localstack/localstack-python-client
dpkt;https://github.com/kbandla/dpkt
ruptures;https://github.com/deepcharles/ruptures
pytest-parallel;https://github.com/browsertron/pytest-parallel
aws-cdk-core;https://github.com/aws/aws-cdk
flake8-mutable;https://github.com/ebeweber/flake8-mutable
jwt;https://github.com/gehirninc/python-jwt
fastai;https://github.com/fastai/fastai
django-recaptcha;https://github.com/praekelt/django-recaptcha
django-fernet-fields;https://github.com/orcasgit/django-fernet-fields
xstatic;https://github.com/xstatic-py/xstatic
glances;https://github.com/nicolargo/glances
funcparserlib;https://github.com/vlasovskikh/funcparserlib
mitmproxy;https://github.com/mitmproxy/mitmproxy
cssmin;https://github.com/zacharyvoase/cssmin
gherkin-official;https://github.com/cucumber/gherkin-python
prov;https://github.com/trungdong/prov
entrypoint2;https://github.com/ponty/entrypoint2
twitter;https://github.com/sixohsix/twitter
arviz;https://github.com/arviz-devs/arviz
transforms3d;https://github.com/matthew-brett/transforms3d
dnslib;https://github.com/paulc/dnslib
faulthandler;https://github.com/vstinner/faulthandler
times;https://github.com/nvie/times
newrelic-telemetry-sdk;https://github.com/newrelic/newrelic-telemetry-sdk-python
centrosome;https://github.com/cellprofiler/centrosome
pymodbus;https://github.com/riptideio/pymodbus
dynamodb-json;https://github.com/alonreznik/dynamodb-json
javabridge;https://github.com/cellprofiler/python-javabridge
ibm-cos-sdk-core;https://github.com/ibm/ibm-cos-sdk-python-core
udatetime;https://github.com/freach/udatetime
streamlit;https://github.com/streamlit/streamlit
ibm-cos-sdk-s3transfer;https://github.com/ibm/ibm-cos-sdk-python-s3transfer
mirakuru;https://github.com/clearcodehq/mirakuru
dm-tree;https://github.com/deepmind/tree
djangorestframework-bulk;https://github.com/miki725/django-rest-framework-bulk
attr;https://github.com/denis-ryzhkov/attr
simple-settings;https://github.com/drgarcia1986/simple-settings
marshmallow-jsonschema;https://github.com/fuhrysteve/marshmallow-jsonschema
apns2;https://github.com/pr0ger/pyapns2
readability-lxml;https://github.com/buriy/python-readability
configspace;https://github.com/automl/configspace
django-hijack;https://github.com/django-hijack/django-hijack
iso4217;https://github.com/dahlia/iso4217
sparqlwrapper;https://github.com/rdflib/sparqlwrapper
pip-api;https://github.com/di/pip-api
gin-config;https://github.com/google/gin-config
junos-eznc;https://github.com/juniper/py-junos-eznc
edx-enterprise;https://github.com/edx/edx-enterprise
django-enumfields;https://github.com/hzdg/django-enumfields
optuna;https://github.com/optuna/optuna
cybox;https://github.com/cyboxproject/python-cybox
tika;https://github.com/chrismattmann/tika-python
yaspin;https://github.com/pavdmyt/yaspin
yarn-api-client;https://github.com/codait/hadoop-yarn-api-python-client
googledrivedownloader;https://github.com/ndrplz/google-drive-downloader
django-select2;https://github.com/codingjoe/django-select2
python-status;https://github.com/avinassh/status
django-elasticsearch-dsl;https://github.com/django-es/django-elasticsearch-dsl
paramiko-expect;https://github.com/fgimian/paramiko-expect
os-testr;https://github.com/openstack/os-testr
dask-ml;https://github.com/dask/dask-ml
marshmallow-objects;https://github.com/sv-tools/marshmallow-objects
flask-basicauth;https://github.com/jpvanhal/flask-basicauth
flake8-colors;https://github.com/and3rson/flake8-colors
python-bioformats;https://github.com/cellprofiler/python-bioformats
daemoniker;https://github.com/muterra/py_daemoniker
publication;https://github.com/glyph/publication
stix;https://github.com/stixproject/python-stix
djangorestframework-gis;https://github.com/openwisp/django-rest-framework-gis
dbt-core;https://github.com/fishtown-analytics/dbt
blaze;https://github.com/blaze/blaze
chalice;https://github.com/aws/chalice
pyquaternion;https://github.com/kieranwynn/pyquaternion
prokaryote;https://github.com/cellprofiler/prokaryote
sseclient;https://github.com/btubbs/sseclient
flake8-per-file-ignores;https://github.com/snoack/flake8-per-file-ignores
pylint-quotes;https://github.com/edaniszewski/pylint-quotes
django-celery-monitor;https://github.com/jazzband/django-celery-monitor
frozen-flask;https://github.com/frozen-flask/frozen-flask
typepy;https://github.com/thombashi/typepy
mbstrdecoder;https://github.com/thombashi/mbstrdecoder
pecan;https://github.com/pecan/pecan
androguard;https://github.com/androguard/androguard
django-jinja;https://github.com/niwinz/django-jinja
pyramid-mako;https://github.com/pylons/pyramid_mako
simple-rest-client;https://github.com/allisson/python-simple-rest-client
smtpapi;https://github.com/sendgrid/smtpapi-python
visions;https://github.com/dylan-profiler/visions
sudachipy;https://github.com/worksapplications/sudachipy
mixbox;https://github.com/cyboxproject/mixbox
tangled-up-in-unicode;https://github.com/dylan-profiler/tangled-up-in-unicode
pipreqs;https://github.com/bndr/pipreqs
pytest-faulthandler;https://github.com/pytest-dev/pytest-faulthandler
flask-responses;https://github.com/parkayun/flask-responses
docx2txt;https://github.com/ankushshah89/python-docx2txt
pygit2;https://github.com/libgit2/pygit2
profanityfilter;https://github.com/areebbeigh/profanityfilter
flask-mongoengine;https://github.com/mongoengine/flask-mongoengine
zxcvbn;https://github.com/dwolfhub/zxcvbn-python
carbon;https://github.com/graphite-project/carbon
func-timeout;https://github.com/kata198/func_timeout
django-ajax-selects;https://github.com/crucialfelix/django-ajax-selects
requests-async;https://github.com/encode/requests-async
scons;https://github.com/scons/scons
gcovr;https://github.com/gcovr/gcovr
django-solo;https://github.com/lazybird/django-solo
dis3;https://github.com/keyweeusr/python-dis3
portpicker;https://github.com/google/python_portpicker
flake8-eradicate;https://github.com/wemake-services/flake8-eradicate
svglib;https://github.com/deeplook/svglib
requests-http-signature;https://github.com/pyauth/requests-http-signature
pykube;https://github.com/kelproject/pykube
simple-crypt;https://github.com/andrewcooke/simple-crypt
nose-parallel;https://github.com/dlanger/nose-parallel
netdisco;https://github.com/home-assistant/netdisco
securesystemslib;https://github.com/secure-systems-lab/securesystemslib
s3io;https://github.com/malexer/s3io
python2-secrets;https://github.com/scaleway/python2-secrets
email-reply-parser;https://github.com/zapier/email-reply-parser
pyprind;https://github.com/rasbt/pyprind
python-binary-memcached;https://github.com/jaysonsantos/python-binary-memcached
html-testrunner;https://github.com/oldani/htmltestrunner
flock;https://github.com/misli/python-flock
tinycss;https://github.com/kozea/tinycss
www-authenticate;https://github.com/alexsdutton/www-authenticate
binpacking;https://github.com/benmaier/binpacking
pyramid-debugtoolbar;https://github.com/pylons/pyramid_debugtoolbar
python-resize-image;https://github.com/vingtcinq/python-resize-image
jupytext;https://github.com/mwouts/jupytext
aioitertools;https://github.com/omnilib/aioitertools
win-inet-pton;https://github.com/hickeroar/win_inet_pton
pathmatch;https://github.com/demurgos/py-pathmatch
django-webtest;https://github.com/django-webtest/django-webtest
roman;https://github.com/zopefoundation/roman
django-sslserver;https://github.com/teddziuba/django-sslserver
combo;https://github.com/yzhao062/combo
recurly;https://github.com/recurly/recurly-client-python
treq;https://github.com/twisted/treq
open3d-python;https://github.com/intel-isl/open3d
django-jet;https://github.com/geex-arts/django-jet
kivy;https://github.com/kivy/kivy
pytd;https://github.com/treasure-data/pytd
py-lz4framed;https://github.com/iotic-labs/py-lz4framed
py-vapid;https://github.com/web-push-libs/vapid
json-encoder;https://github.com/nzme/json-encoder
asttokens;https://github.com/gristlabs/asttokens
pyvim;https://github.com/prompt-toolkit/pyvim
click-spinner;https://github.com/click-contrib/click-spinner
agate-sql;https://github.com/wireservice/agate-sql
qt4reactor;https://github.com/ghtdak/qtreactor
rdpy;https://github.com/citronneur/rdpy
openapi-core;https://github.com/p1c2u/openapi-core
pytrends;https://github.com/generalmills/pytrends
agate-excel;https://github.com/wireservice/agate-excel
agate-dbf;https://github.com/wireservice/agate-dbf
marshmallow-dataclass;https://github.com/lovasoa/marshmallow_dataclass
seqeval;https://github.com/chakki-works/seqeval
docx;https://github.com/mikemaccana/python-docx
typish;https://github.com/ramonhagenaars/typish
edxval;https://github.com/edx/edx-val
spyne;https://github.com/arskom/spyne
scout-apm;https://github.com/scoutapp/scout_apm_python
aiormq;https://github.com/mosquito/aiormq
ldapdomaindump;https://github.com/dirkjanm/ldapdomaindump
gxformat2;https://github.com/galaxyproject/gxformat2
py-mini-racer;https://github.com/sqreen/pyminiracer
mixer;https://github.com/klen/mixer
honeycomb-beeline;https://github.com/honeycombio/beeline-python
in-toto;https://github.com/in-toto/in-toto
paypalrestsdk;https://github.com/paypal/paypal-python-sdk
django-extra-views;https://github.com/andrewingram/django-extra-views
model-bakery;https://github.com/model-bakers/model_bakery
google-python-cloud-debugger;https://github.com/googlecloudplatform/cloud-debug-python
conan-package-tools;https://github.com/conan-io/conan-package-tools
avalara;https://github.com/avadev/avatax-rest-v2-python-sdk
matplotlib-venn;https://github.com/konstantint/matplotlib-venn
kfp-server-api;https://github.com/kubeflow/pipelines
magicattr;https://github.com/frmdstryr/magicattr
awslogs;https://github.com/jorgebastida/awslogs
workflow;https://github.com/inveniosoftware-contrib/workflow
sanic-cors;https://github.com/ashleysommer/sanic-cors
tflearn;https://github.com/tflearn/tflearn
slacker-log-handler;https://github.com/mathiasose/slacker_log_handler
django-filer;https://github.com/django-cms/django-filer
django-bootstrap-form;https://github.com/tzangms/django-bootstrap-form
ansible-vault;https://github.com/tomoh1r/ansible-vault
pyclipper;https://github.com/fonttools/pyclipper
simplekml;https://github.com/eisoldt/simplekml
duo-client;https://github.com/duosecurity/duo_client_python
python-nomad;https://github.com/jrxfive/python-nomad
pyviz-comms;https://github.com/holoviz/pyviz_comms
curtsies;https://github.com/bpython/curtsies
codespell;https://github.com/codespell-project/codespell
yara-python;https://github.com/virustotal/yara-python
browsermob-proxy;https://github.com/automatedtester/browsermob-proxy-py
robotframework-httplibrary;https://github.com/peritus/robotframework-httplibrary
django-dotenv;https://github.com/jpadilla/django-dotenv
drf-writable-nested;https://github.com/beda-software/drf-writable-nested
georaptor;https://github.com/ashwin711/georaptor
contractions;https://github.com/kootenpv/contractions
http-ece;https://github.com/web-push-libs/encrypted-content-encoding
flake8-bandit;https://github.com/tylerwince/flake8-bandit
gdal;https://github.com/osgeo/gdal
hass-nabucasa;https://github.com/nabucasa/hass-nabucasa
av;https://github.com/pyav-org/pyav
conllu;https://github.com/emilstenstrom/conllu
positional;https://github.com/morganfainberg/positional
edx-django-utils;https://github.com/edx/edx-django-utils
flask-swagger-ui;https://github.com/sveint/flask-swagger-ui
cloudml-hypertune;https://github.com/googlecloudplatform/cloudml-hypertune
robotframework-faker;https://github.com/guykisel/robotframework-faker
django-extra-fields;https://github.com/hipo/drf-extra-fields
zerorpc;https://github.com/0rpc/zerorpc-python
sphinx-argparse;https://github.com/alex-rudakov/sphinx-argparse
plyvel;https://github.com/wbolster/plyvel
tendo;https://github.com/pycontribs/tendo
pykcs11;https://github.com/ludovicrousseau/pykcs11
flatdict;https://github.com/gmr/flatdict
djangocms-admin-style;https://github.com/django-cms/djangocms-admin-style
cbapi;https://github.com/carbonblack/cbapi-python
bpython;https://github.com/bpython/bpython
smartsheet-python-sdk;https://github.com/smartsheet-platform/smartsheet-python-sdk
edx-drf-extensions;https://github.com/edx/edx-drf-extensions
docxtpl;https://github.com/elapouya/python-docx-template
python-hosts;https://github.com/jonhadfield/python-hosts
jax;https://github.com/google/jax
flask-shell-ipython;https://github.com/ei-grad/flask-shell-ipython
tailer;https://github.com/six8/pytailer
holoviews;https://github.com/holoviz/holoviews
inotify;https://github.com/dsoprea/pyinotify
firebirdsql;https://github.com/nakagami/pyfirebirdsql
lupa;https://github.com/scoder/lupa
python-social-auth;https://github.com/omab/python-social-auth
taskflow;https://github.com/openstack/taskflow
esprima;https://github.com/kronuz/esprima-python
optimizely-sdk;https://github.com/optimizely/python-sdk
suod;https://github.com/yzhao062/suod
requests-aws-sign;https://github.com/jmenga/requests-aws-sign
django-test-without-migrations;https://github.com/henriquebastos/django-test-without-migrations
mohawk;https://github.com/kumar303/mohawk
doit;https://github.com/pydoit/doit
py-zipkin;https://github.com/yelp/py_zipkin
bert-tensorflow;https://github.com/google-research/bert
svn;https://github.com/dsoprea/pysvn
extract-msg;https://github.com/teammsgextractor/msg-extractor
win-unicode-console;https://github.com/drekin/win-unicode-console
iso-639;https://github.com/noumar/iso639
pytest-json-report;https://github.com/numirias/pytest-json-report
netstorageapi;https://github.com/akamai/netstoragekit-python
django-dynamic-fixture;https://github.com/paulocheque/django-dynamic-fixture
pyexasol;https://github.com/badoo/pyexasol
pyang;https://github.com/mbj4668/pyang
impacket;https://github.com/secureauthcorp/impacket
methodtools;https://github.com/youknowone/methodtools
td-client;https://github.com/treasure-data/td-client-python
guessit;https://github.com/guessit-io/guessit
torchfile;https://github.com/bshillingford/python-torchfile
sanic-plugins-framework;https://github.com/ashleysommer/sanicpluginsframework
pyclustering;https://github.com/annoviko/pyclustering
colorful;https://github.com/timofurrer/colorful
crochet;https://github.com/itamarst/crochet
pytest-helpers-namespace;https://github.com/saltstack/pytest-helpers-namespace
