package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
alchemy-mock;834736;https://github.com/miki725/alchemy-mock;67;2019-11-05;1;1165;12;7;7;15;3;76;4
pyaudioanalysis;380664;https://github.com/tyiannak/pyaudioanalysis;3816;2021-02-19;8;;156;106;100;91;19;182;7
keras-pos-embd;427497;https://github.com/cyberzhg/keras-pos-embd;48;2019-08-29;0;;0;4;4;19;;;
multitasking;806805;https://github.com/ranaroussi/multitasking;87;2019-12-16;0;;4;9;9;91;2;;
oauth2-client;394897;https://github.com/antechrestos/oauth2client;9;2020-04-05;0;;1;2;2;4;2;;
pptree;379869;https://github.com/clemtoy/pptree;99;2020-04-15;0;1046;7;0;;;4;29;9
keras-position-wise-feed-forward;427146;https://github.com/cyberzhg/keras-position-wise-feed-forward;8;2019-08-30;0;;0;0;;;;;
keras-embed-sim;426437;https://github.com/cyberzhg/keras-embed-sim;9;2020-07-08;0;;0;2;2;2;;;
datetime-distance;463884;https://github.com/dedupeio/datetime-distance;1;2020-03-31;0;;1;1;1;5;3;;
colcon-recursive-crawl;699754;https://github.com/colcon/colcon-recursive-crawl;1;2020-10-06;0;;0;1;1;0;;;
colorhash;482623;https://github.com/dimostenis/color-hash-python;3;2020-12-04;0;;0;0;;;;;
colcon-library-path;699271;https://github.com/colcon/colcon-library-path;1;2020-10-06;0;;0;1;1;5;2;;
edx-submissions;378318;https://github.com/edx/edx-submissions;9;2021-02-02;2;41;0;2;2;365;34;124;1
blockdiag;469314;https://github.com/blockdiag/blockdiag;118;2020-02-01;48;;50;56;56;11;13;369;33
pyqtgraph;379221;https://github.com/pyqtgraph/pyqtgraph;2346;2021-03-22;28;152;235;511;100;34;165;;
nanotime;500142;https://github.com/jbenet/nanotime;37;2011-09-22;0;;2;0;;;;;
flask-sockets;411284;https://github.com/heroku-python/flask-sockets;1710;2017-05-30;0;;23;32;32;251;10;11209;33
microsoftgraph-python;376737;https://github.com/gearplug/microsoftgraph-python;45;2020-03-10;1;1141;5;3;3;1;4;8;0
hyperloglog;410172;https://github.com/svpcom/hyperloglog;195;2018-05-08;0;;;;;;;;
djangocms-text-ckeditor;333405;https://github.com/django-cms/djangocms-text-ckeditor;126;2020-10-19;7;;27;236;100;216;57;2206;40
pytest-logger;352197;https://github.com/aurzenligl/pytest-logger;27;2020-08-24;2;;6;10;10;214;4;;
fastkml;375779;https://github.com/cleder/fastkml;155;2021-01-02;2;355;32;19;19;159;15;160;15
timeago;521932;https://github.com/hustcc/timeago;183;2020-12-19;1;;0;11;11;15;18;711;36
python3-logstash;490671;https://github.com/israel-fl/python3-logstash;12;2020-07-02;0;;4;2;2;21;4;;
robotbackgroundlogger;375195;https://github.com/robotframework/robotbackgroundlogger;11;2017-02-09;0;778;2;2;2;121;2;;
os-xenapi;481830;https://github.com/openstack-archive/os-xenapi;8;2019-09-26;3;;;;;;13;;
django-rest-knox;372683;https://github.com/james1345/django-rest-knox;653;2020-12-01;5;72;28;81;80;51;37;4967;12
keras-bert;398139;https://github.com/cyberzhg/keras-bert;2103;2020-07-28;4;;0;193;100;7;7;332;18
ebooklib;544122;https://github.com/aerkalov/ebooklib;745;2021-02-07;1;;50;113;100;46;21;1133;31
bdquaternions;374268;https://github.com/bond-anton/bdquaternions;0;2021-01-17;1;302;4;2;2;4;;;
colcon-pkg-config;697991;https://github.com/colcon/colcon-pkg-config;1;2020-10-06;0;;0;0;;;;;
blobxfer;373560;https://github.com/azure/blobxfer;120;2019-11-13;4;51;13;102;100;29;3;22;0
cmaes;1543590;https://github.com/cyberagent/cmaes;88;2021-03-10;19;29;4;13;13;13;3;;
watson-developer-cloud;372861;https://github.com/watson-developer-cloud/python-sdk;1342;2021-03-02;30;15;8;341;100;26;54;1076;11
python-jsonschema-objects;372857;https://github.com/cwacek/python-jsonschema-objects;301;2021-03-12;4;52;2;97;96;201;31;;
cachepath;616899;https://github.com/haydenflinner/cachepath;1;2018-12-09;0;;3;0;;;;;
django-registration-redux;372484;https://github.com/macropin/django-registration;823;2021-02-16;11;76;4;170;100;72;90;4470;11
magicinvoke;622017;https://github.com/haydenflinner/magicinvoke;7;2020-05-24;121;;1;2;2;16;40;;
edx-rest-api-client;336744;https://github.com/edx/edx-rest-api-client;13;2021-03-17;2;52;0;1;1;10;24;253;6
zabbix-api;357278;https://github.com/gescheit/scripts;170;2019-04-12;0;;;;;;;;
upyun;371172;https://github.com/upyun/python-sdk;112;2020-10-15;2;;6;13;13;13;14;;
artifacts-keyring;719411;https://github.com/microsoft/artifacts-keyring;8;2021-01-06;1;;12;10;10;125;9;;
pyghmi;338201;https://github.com/openstack-archive/pyghmi;214;2019-09-26;8;;;;;;32;;
scaleapi;370152;https://github.com/scaleapi/scaleapi-python-client;31;2021-02-26;2;234;2;2;2;714;19;;
dash-daq;347491;https://github.com/plotly/dash-daq;112;2020-10-20;5;111;57;28;28;96;15;;
django-contrib-comments;360121;https://github.com/django/django-contrib-comments;444;2021-03-03;1;;17;57;57;58;35;2411;28
grandalf;513739;https://github.com/bdcht/grandalf;135;2020-03-17;1;;10;8;8;90;5;314;4
mkdocs-material-extensions;1108970;https://github.com/facelessuser/mkdocs-material-extensions;15;2021-01-10;2;86;1;9;9;2;;1072;17
django-htmlmin;376354;https://github.com/cobrateam/django-htmlmin;493;2021-01-25;2;150;45;55;54;245;23;956;25
tpot;344000;https://github.com/epistasislab/tpot;7901;2021-01-06;37;67;202;591;100;13;69;858;17
google-endpoints;488550;https://github.com/cloudendpoints/endpoints-python;49;2018-11-27;3;;22;45;45;90;7;;
weighted-levenshtein;469854;https://github.com/infoscout/weighted-levenshtein;74;2021-02-03;1;564;7;10;10;8;7;;
simhash;367407;https://github.com/leonsim/simhash;734;2020-10-16;1;;9;25;0;;11;137;9
pytest-allure-adaptor;394037;https://github.com/allure-framework/allure-pytest;159;2019-01-14;3;88;0;65;65;287;22;517;8
python-igraph;552594;https://github.com/igraph/python-igraph;797;2021-03-12;22;107;18;272;100;54;42;1360;162
slack-webhook-cli;367161;https://github.com/philippbosch/slack-webhook-cli;37;2019-09-09;0;;3;6;6;138;3;;
yanc;367057;https://github.com/0compute/yanc;22;2015-03-20;0;;2;5;5;60;2;;
moment;581384;https://github.com/zachwill/moment;669;2020-11-27;1;;3;29;27;348;3;467;16
metaphone;662829;https://github.com/oubiwann/metaphone;62;2019-11-27;0;527;;;;;;;
flask-restless;508112;https://github.com/jfinkels/flask-restless;1025;2020-05-16;12;132;98;316;100;120;65;1687;23
bioblend;340932;https://github.com/galaxyproject/bioblend;72;2021-03-08;14;229;38;115;100;129;43;;
pyshark;859452;https://github.com/kiminewt/pyshark;1290;2021-02-06;4;240;168;190;100;129;51;435;24
baselines;958372;https://github.com/openai/baselines;11295;2020-01-31;7;;386;426;100;31;112;288;5
mws;353779;https://github.com/python-amazon-mws/python-amazon-mws;326;2021-03-02;8;79;16;116;100;117;36;79;3
datacompy;604564;https://github.com/capitalone/datacompy;147;2021-02-10;2;156;17;39;39;73;12;19;0
webexteamssdk;453768;https://github.com/ciscodevnet/webexteamssdk;167;2020-07-13;9;41;18;70;70;99;12;1395;40
elasticsearch-async;363722;https://github.com/elastic/elasticsearch-py-async;274;2020-07-20;0;;1;46;46;322;13;;
super-csv;363526;https://github.com/edx/super-csv;3;2021-03-22;4;26;2;0;;;19;15;1
bcdoc;336472;https://github.com/boto/bcdoc;4;2015-06-17;1;;4;2;2;502;4;;
aiomysql;409299;https://github.com/aio-libs/aiomysql;1252;2020-11-26;15;113;70;114;100;68;77;11799;89
jgscm;362623;https://github.com/src-d/jgscm;44;2019-06-03;0;240;5;3;3;12;5;;
tryme;449304;https://github.com/bryanwb/tryme;6;2017-09-24;0;;0;0;;;;;
mojimoji;480121;https://github.com/studio-ousia/mojimoji;101;2020-05-16;0;207;0;9;9;82;5;197;9
flask-moment;340435;https://github.com/miguelgrinberg/flask-moment;322;2020-12-17;0;;5;34;34;202;15;14980;17
fastentrypoints;663292;https://github.com/ninjaaron/fast-entry_points;104;2020-10-17;1;;4;3;3;2;12;;
flake8-broken-line;495027;https://github.com/wemake-services/flake8-broken-line;61;2021-03-19;8;226;1;13;13;70;7;;
bcolz;324016;https://github.com/blosc/bcolz;914;2020-09-10;10;133;119;122;100;64;28;1482;45
pygaljs;360860;https://github.com/ionelmc/python-pygaljs;4;2020-04-03;0;;0;1;1;1;;;
hologram;1009389;https://github.com/fishtown-analytics/hologram;5;2021-03-08;8;45;6;5;5;21;7;;
slumber;360572;https://github.com/samgiles/slumber;594;2017-04-26;2;;29;40;40;393;26;;
edx-completion;359466;https://github.com/edx/completion;5;2021-02-09;5;23;;;;;41;;
jprops;361755;https://github.com/mgood/jprops;35;2017-04-22;0;;1;10;10;299;2;;
event-tracking;336676;https://github.com/edx/event-tracking;45;2021-03-18;1;137;0;0;;;23;78;3
nbval;388110;https://github.com/computationalmodelling/nbval;347;2021-01-27;6;;29;59;59;67;22;820;143
avro-gen;2872193;https://github.com/rbystrit/avro_gen;16;2021-02-13;1;;3;5;5;284;5;6;0
daemonize;347815;https://github.com/thesharp/daemonize;397;2018-12-12;1;;13;33;33;95;11;619;59
grapheme;358333;https://github.com/alvinlindstam/grapheme;62;2021-01-01;2;223;4;7;7;191;8;;
ibm-cloud-sdk-core;627205;https://github.com/ibm/python-sdk-core;10;2021-03-17;14;11;0;13;13;100;12;665;13
colcon-mixin;628396;https://github.com/colcon/colcon-mixin;1;2020-10-06;1;;2;2;2;0;3;;
daiquiri;357950;https://github.com/jd/daiquiri;308;2020-11-07;2;;6;14;14;17;11;;
pypiserver;357894;https://github.com/pypiserver/pypiserver;1132;2021-03-04;5;64;48;153;100;67;60;79;4
esrally;323114;https://github.com/elastic/rally;1348;2021-03-22;31;34;64;574;100;56;47;;
flask-jwt;357619;https://github.com/mattupstate/flask-jwt;522;2015-11-03;1;;42;30;29;47;9;7725;23
deluge-client;349471;https://github.com/johndoee/deluge-client;68;2020-06-16;2;;2;21;21;46;7;;
pytube3;1071785;https://github.com/hbmartin/pytube3;3;2020-02-22;0;;5;0;;;;;
django-admin-tools;379805;https://github.com/django-admin-tools/django-admin-tools;574;2021-01-12;7;;15;56;56;160;66;985;21
django-user-tasks;355841;https://github.com/edx/django-user-tasks;14;2021-03-22;2;88;0;1;1;62;17;;
python-mistralclient;355214;https://github.com/openstack/python-mistralclient;50;2021-01-15;8;;;;;;78;;
pytest-qt;362818;https://github.com/pytest-dev/pytest-qt;211;2021-03-15;9;75;15;152;100;90;32;;
frida;375740;https://github.com/frida/frida;7263;2021-03-20;33;4;743;817;100;7;36;;
shortid;403652;https://github.com/corpix/shortid;37;2017-10-07;0;;1;2;2;293;;;
percy;354323;https://github.com/percy/python-percy-client;22;2020-07-07;2;53;2;9;9;163;15;;
slots;354302;https://github.com/roycoding/slots;60;2020-01-13;0;474;8;8;8;186;5;;
lesscpy;341154;https://github.com/lesscpy/lesscpy;133;2020-01-23;3;;34;30;30;46;20;;
pdpbox;554877;https://github.com/saucecat/pdpbox;547;2021-03-14;5;455;15;38;38;435;4;339;9
kivy-garden;337339;https://github.com/kivy-garden/garden;30;2019-05-13;0;547;9;10;10;230;13;;
salt;353736;https://github.com/saltstack/salt;11617;2021-03-18;921;15;2000;21382;100;18;2301;;
python-logstash-async;393827;https://github.com/eht16/python-logstash-async;119;2020-12-05;2;78;3;38;38;74;20;;
pyrabbit;353585;https://github.com/bkjones/pyrabbit;89;2015-12-24;1;;14;13;13;134;14;125;14
pooch;1283600;https://github.com/fatiando/pooch;101;2020-12-01;5;51;13;58;58;47;20;941;27
python-terraform;388053;https://github.com/beelit94/python-terraform;293;2021-03-01;3;100;25;37;36;33;12;206;15
nbdime;521491;https://github.com/jupyter/nbdime;1940;2021-01-14;29;;49;204;100;59;24;35;9
devpi-common;351856;https://github.com/devpi/devpi;444;2021-02-19;69;;94;553;100;68;65;130;18
quart;483972;https://github.com/pgjones/quart;872;2021-03-21;19;;3;103;100;22;44;1163;61
ifcfg;617944;https://github.com/ftao/python-ifcfg;39;2020-09-20;1;154;7;14;14;11;13;;
djangorestframework-jsonapi;351328;https://github.com/django-json-api/django-rest-framework-json-api;898;2021-03-20;11;76;25;304;100;81;86;815;11
xdis;351156;https://github.com/rocky/python-xdis;106;2021-03-14;16;11;5;26;26;164;15;;
spyder-kernels;350985;https://github.com/spyder-ide/spyder-kernels;18;2021-02-21;38;;14;58;58;47;22;12127;10
contexttimer;322496;https://github.com/brouberol/contexttimer;54;2019-03-30;0;;2;3;3;0;8;;
python-vagrant;413522;https://github.com/todddeluca/python-vagrant;219;2017-05-08;1;;10;22;22;159;17;;
snowflake;416492;https://github.com/shaddi/snowflake;7;2018-05-28;0;;0;2;2;634;2;;
pytest-replay;349933;https://github.com/esss/pytest-replay;31;2020-12-09;2;;0;0;;;3;;
instantmusic;576488;https://github.com/yask123/instant-music-downloader;1340;2021-01-27;2;;28;42;42;38;23;386;2
scrapy-crawlera;597159;https://github.com/scrapy-plugins/scrapy-crawlera;281;2020-12-01;5;154;5;25;25;194;29;148;1
qtawesome;348806;https://github.com/spyder-ide/qtawesome;366;2020-12-08;6;63;6;52;50;145;18;;
pymupdf;527128;https://github.com/pymupdf/pymupdf;900;2021-03-22;10;36;7;751;100;4;27;993;74
pdftotext;501488;https://github.com/jalan/pdftotext;445;2021-01-17;2;130;13;55;55;48;3;441;23
colcon-package-information;647257;https://github.com/colcon/colcon-package-information;1;2021-03-15;1;;0;1;1;106;3;;
django-config-models;347729;https://github.com/edx/django-config-models;16;2021-03-15;3;62;2;1;1;18;21;146;3
python-oembed;347667;https://github.com/abarmat/python-oembed;34;2016-04-05;0;;5;4;4;246;4;;
glean-parser;347572;https://github.com/mozilla/glean_parser;6;2021-03-15;23;6;2;9;9;59;14;;
bok-choy;347544;https://github.com/edx/bok-choy;66;2021-03-19;5;59;5;14;14;153;44;;
django-smtp-ssl;374641;https://github.com/bancek/django-smtp-ssl;106;2019-10-29;0;;0;3;3;0;2;753;2
colcon-defaults;646613;https://github.com/colcon/colcon-defaults;1;2020-10-06;0;;1;2;2;1;2;;
pid;366708;https://github.com/trbs/pid;83;2020-11-16;2;;1;15;15;86;15;432;36
colcon-output;648484;https://github.com/colcon/colcon-output;2;2020-10-06;1;;0;5;5;86;2;;
colcon-metadata;646433;https://github.com/colcon/colcon-metadata;2;2021-03-18;0;;0;5;5;36;3;;
strif;367680;https://github.com/jlevy/strif;38;2019-06-30;0;403;5;1;1;655;;;
textsearch;473716;https://github.com/kootenpv/textsearch;70;2021-02-07;0;;1;1;1;427;2;160;7
colcon-package-selection;647559;https://github.com/colcon/colcon-package-selection;1;2020-10-06;1;;1;4;4;24;3;;
pytest-subtests;649119;https://github.com/pytest-dev/pytest-subtests;80;2021-01-11;2;;11;9;9;53;3;;
pomegranate;345012;https://github.com/jmschrei/pomegranate;2631;2021-03-19;11;105;35;553;100;30;57;395;16
standardjson;359492;https://github.com/audreyfeldroy/standardjson;18;2014-05-23;0;1249;4;0;;;;;
edx-celeryutils;344810;https://github.com/edx/edx-celeryutils;3;2021-03-17;2;55;0;0;;;16;;
crontab;344862;https://github.com/josiahcarlson/parse-crontab;254;2020-07-22;0;;0;25;25;71;6;;
django-choices;344609;https://github.com/bigjason/django-choices;172;2019-12-08;1;334;4;24;24;122;18;397;18
flake8-executable;365695;https://github.com/xuhdev/flake8-executable;12;2021-02-20;3;127;2;2;2;6;5;;
mapbox-vector-tile;530235;https://github.com/tilezen/mapbox-vector-tile;136;2018-11-23;3;154;15;28;28;27;21;80;8
factor-analyzer;580293;https://github.com/educationaltestingservice/factor_analyzer;122;2021-03-20;5;301;7;33;33;112;6;;
purl;352528;https://github.com/codeinthehole/purl;250;2019-03-10;1;;6;12;12;70;11;;
colcon-parallel-executor;643405;https://github.com/colcon/colcon-parallel-executor;1;2020-10-06;0;;0;1;1;25;;;
colcon-powershell;643615;https://github.com/colcon/colcon-powershell;1;2020-10-06;0;;0;1;1;0;2;;
aiostream;343278;https://github.com/vxgmichel/aiostream;309;2021-03-05;3;153;8;32;32;56;5;110;26
pysrt;343097;https://github.com/byroot/pysrt;251;2020-01-20;1;;15;40;40;53;12;653;33
allennlp;356242;https://github.com/allenai/allennlp;9827;2021-03-17;52;27;97;2190;100;17;228;1450;58
instaclone;366245;https://github.com/vivlabs/instaclone;48;2017-11-15;1;;5;9;9;12;2;;
calmsize;334844;https://github.com/stonesjtu/calmsize;0;2019-05-28;1;;0;0;;;;;
django-splash;342392;https://github.com/edx/django-splash;2;2021-01-20;0;180;;;;;;;
flask-classful;342327;https://github.com/teracyhq/flask-classful;183;2020-02-23;5;146;16;55;54;98;;448;14
bx-python;342190;https://github.com/bxlab/bx-python;98;2021-03-15;12;118;12;35;35;299;22;;
datetime-truncate;550165;https://github.com/mediapop/datetime_truncate;8;2020-08-06;0;;0;3;3;588;4;;
pytorch-memlab;333625;https://github.com/stonesjtu/pytorch_memlab;537;2021-03-19;2;74;4;14;14;21;7;;
sphinx-click;372999;https://github.com/click-contrib/sphinx-click;134;2021-03-19;1;65;4;45;45;88;18;;
flake8-rst-docstrings;469083;https://github.com/peterjc/flake8-rst-docstrings;27;2020-09-28;2;;8;13;13;65;3;;
tabula-py;387593;https://github.com/chezou/tabula-py;1355;2020-10-20;6;63;1;207;100;7;15;;
geog;586613;https://github.com/jwass/geog;41;2016-02-04;0;;0;0;;;;;
ddldump;340038;https://github.com/percolate/ddldump;27;2020-03-19;2;;0;0;;;4;;
jupyter-kernel-gateway;364146;https://github.com/jupyter/kernel_gateway;337;2020-09-29;8;77;12;149;100;64;32;;
ipcalc;339874;https://github.com/tehmaze/ipcalc;144;2019-05-14;1;;5;23;23;142;12;;
symspellpy;482480;https://github.com/mammothb/symspellpy;422;2020-08-28;4;86;12;58;57;39;8;;
django-taggit-serializer;339625;https://github.com/glemmapaul/django-taggit-serializer;156;2018-06-20;0;;15;18;18;106;8;805;6
pyeapi;440343;https://github.com/arista-eosplus/pyeapi;108;2020-11-13;7;110;24;70;70;57;26;302;11
natto-py;339952;https://github.com/buruzaemon/natto-py;71;2019-12-31;6;202;2;49;49;36;3;;
django-admin-sortable;354011;https://github.com/alsoicode/django-admin-sortable;445;2020-12-09;5;;5;123;100;39;58;430;18
cmreshandler;439062;https://github.com/cmanaha/python-elasticsearch-logger;179;2020-10-25;0;264;18;23;23;83;10;79;7
qualname;800676;https://github.com/wbolster/qualname;25;2020-05-25;0;;3;2;2;143;4;;
pyscss;332412;https://github.com/kronuz/pyscss;567;2020-09-03;10;194;106;208;100;178;47;;
pyscaffold;936236;https://github.com/pyscaffold/pyscaffold;1022;2021-03-17;22;14;7;215;100;73;33;;
django-parler;337191;https://github.com/django-parler/django-parler;463;2020-09-06;7;;61;115;100;123;56;873;46
nameko;337160;https://github.com/nameko/nameko;3889;2020-09-14;26;27;62;174;100;95;40;778;76
flake8-junit-report;361505;https://github.com/initios/flake8-junit-report;13;2016-08-10;1;;6;3;3;51;5;;
pytest-dotenv;384855;https://github.com/quiqua/pytest-dotenv;84;2020-06-22;0;;2;8;8;92;6;294;12
pycosat;336990;https://github.com/continuumio/pycosat;153;2017-10-31;1;;17;10;10;220;8;;
tabulator;833105;https://github.com/frictionlessdata/tabulator-py;204;2021-03-22;9;13;0;177;100;130;25;468;26
pydeck;1016522;https://github.com/visgl/deck.gl;8534;2021-03-18;;4;73;2000;100;4;142;1401;73
sqlacodegen;336463;https://github.com/agronholm/sqlacodegen;665;2021-02-08;2;;26;74;74;598;10;;
slugid;335705;https://github.com/taskcluster/slugid.py;1;2019-04-23;;;0;4;4;29;9;;
django-jsonview;613146;https://github.com/jsocol/django-jsonview;227;2021-01-31;1;164;6;14;14;82;11;;
flanker;382008;https://github.com/mailgun/flanker;1453;2020-03-16;4;25;49;36;35;112;44;;
bbcode;681964;https://github.com/dcwatson/bbcode;57;2019-12-27;1;;0;26;26;105;5;;
grpclib;365457;https://github.com/vmagamedov/grpclib;615;2021-03-04;7;;10;94;94;42;11;131;30
psycopg2-pool;401436;https://github.com/changaco/psycopg2-pool;4;2019-10-08;0;;0;0;;;;;
jsonmatch;334103;https://github.com/percolate/jsonmatch;15;2019-06-27;0;;1;1;1;2;6;;
fuzzyset;351580;https://github.com/axiak/fuzzyset;182;2019-01-24;0;;8;12;12;361;4;;
pyuca;333247;https://github.com/jtauber/pyuca;177;2019-10-20;1;639;5;5;5;81;5;419;10
aws-configure;351476;https://github.com/qoomon/aws-configure;1;2020-02-21;1;277;0;0;;;;;
cloudfoundry-client;368678;https://github.com/cloudfoundry-community/cf-python-client;40;2021-03-12;4;;7;60;60;60;16;;
shadowsocks;332298;https://github.com/shadowsocks/shadowsocks;32974;2015-08-22;0;180;;;;;;;
sphinx-copybutton;720390;https://github.com/executablebooks/sphinx-copybutton;96;2020-12-28;5;198;23;35;35;40;16;;
python-saml;478813;https://github.com/onelogin/python-saml;541;2021-01-14;3;135;8;175;100;67;37;417;7
lorem;331440;https://github.com/sfischer13/python-lorem;15;2017-06-05;0;;0;0;;;;;
dynamodb-encryption-sdk;402659;https://github.com/aws/aws-dynamodb-encryption-python;63;2021-02-26;8;256;24;18;18;94;12;15;1
cfscrape;414292;https://github.com/anorov/cloudflare-scrape;2331;2020-03-23;1;226;82;272;100;19;23;3119;52
pyexcelerate;438569;https://github.com/kz26/pyexcelerate;384;2021-03-15;4;362;15;60;60;73;19;167;13
pytorch-lightning;890181;https://github.com/pytorchlightning/pytorch-lightning;12600;2021-03-22;191;9;238;2777;100;3;420;2150;111
style;329927;https://github.com/lmittmann/style;7;2019-03-08;0;;0;2;2;274;;;
pyvisa;331328;https://github.com/pyvisa/pyvisa;479;2021-03-08;13;;37;426;100;58;44;;
django-prettyjson;356911;https://github.com/kevinmickey/django-prettyjson;111;2018-08-07;1;;9;10;10;113;6;132;4
bpemb;468613;https://github.com/bheinzerling/bpemb;910;2020-10-18;2;;3;46;46;67;6;360;5
keras-tuner;2737468;https://github.com/keras-team/keras-tuner;2270;2021-03-13;38;82;143;150;100;38;31;435;19
pyangbind;341053;https://github.com/robshakir/pyangbind;148;2018-08-24;5;102;69;93;93;36;16;118;5
spark-parser;329259;https://github.com/rocky/python-spark;33;2020-07-06;4;35;5;4;4;8;2;;
linear-tsv;797399;https://github.com/solidsnack/tsv;8;2018-01-20;0;;0;6;6;94;4;;
pip-review;328773;https://github.com/jgonggrijp/pip-review;367;2021-02-13;4;110;10;51;49;133;;;
colcon-notification;629081;https://github.com/colcon/colcon-notification;1;2021-03-15;1;;1;8;8;6;6;;
sqlalchemy-views;428239;https://github.com/jklukas/sqlalchemy-views;33;2020-06-24;0;;4;3;2;0;5;;
fakenewsredis;328127;https://github.com/ska-sa/fakenewsredis;3;2018-02-20;12;;0;5;5;14;;;
pyinstrument;515053;https://github.com/joerick/pyinstrument;2594;2021-03-21;4;;20;55;55;165;23;209;22
edx-milestones;327978;https://github.com/edx/edx-milestones;3;2021-01-18;2;121;0;0;;;24;;
yellowbrick;612817;https://github.com/districtdatalabs/yellowbrick;3134;2021-03-10;14;76;84;519;100;32;95;;
rply;327643;https://github.com/alex/rply;344;2020-09-23;2;;17;32;32;60;24;441;24
smdebug;505189;https://github.com/awslabs/sagemaker-debugger;70;2021-03-19;43;17;53;30;30;29;21;44;0
trio;351269;https://github.com/python-trio/trio;3787;2021-03-16;78;;238;381;100;57;108;711;173
colcon-bash;649477;https://github.com/colcon/colcon-bash;2;2020-10-23;1;;0;1;1;1;2;;
zstd;506139;https://github.com/sergey-dryabzhinsky/python-zstd;83;2020-12-23;2;49;2;34;33;56;4;;
ryu;424092;https://github.com/osrg/ryu;1208;2021-02-22;29;;12;17;0;;97;343;9
faust;380950;https://github.com/robinhood/faust;5405;2020-10-09;86;10;198;223;100;28;79;649;18
aioamqp;326629;https://github.com/polyconseil/aioamqp;245;2020-10-31;5;;23;72;70;182;39;;
cornice;326363;https://github.com/cornices/cornice;365;2021-03-11;9;62;42;187;100;252;92;593;45
pydomo;326035;https://github.com/domoinc/domo-python-sdk;64;2021-02-09;1;143;5;37;37;117;9;;
bfh;325966;https://github.com/percolate/bfh;12;2018-05-23;1;;0;0;;;7;;
pypowervm;424952;https://github.com/powervm/pypowervm;25;2021-03-19;18;;4;6;6;6;30;;
uncompyle6;325894;https://github.com/rocky/python-uncompyle6;2102;2020-12-31;47;13;37;195;100;41;23;;
redset;325581;https://github.com/percolate/redset;70;2015-04-01;0;;1;1;1;37;5;;
snakeviz;325502;https://github.com/jiffyclub/snakeviz;1400;2020-08-01;2;;31;84;84;243;20;669;29
sdic;325442;https://github.com/percolate/sdic;7;2018-04-09;0;;1;0;;;2;;
mozilla-django-oidc;388395;https://github.com/mozilla/mozilla-django-oidc;189;2021-03-22;8;60;31;138;100;106;35;216;9
pgpy;526869;https://github.com/securityinnovation/pgpy;210;2021-02-01;13;180;83;178;100;98;26;;
flexmock;324051;https://github.com/bkabrda/flexmock;45;2020-01-27;6;;18;11;11;66;;;
flask-restful-swagger;323930;https://github.com/rantav/flask-restful-swagger;630;2020-05-29;2;116;49;39;39;63;23;592;9
amazon-kclpy;323816;https://github.com/awslabs/amazon-kinesis-client-python;311;2019-07-30;0;213;48;29;27;110;11;;
djangocms-attributes-field;334441;https://github.com/django-cms/djangocms-attributes-field;17;2020-09-02;1;;0;7;7;257;11;;
sphinx-tabs;467534;https://github.com/executablebooks/sphinx-tabs;144;2021-03-10;3;58;12;60;59;80;13;1227;42
pafy;323051;https://github.com/mps-youtube/pafy;1109;2020-04-05;8;64;66;144;100;155;36;2029;57
edx-sga;322758;https://github.com/mitodl/edx-sga;30;2021-02-16;3;;46;80;80;156;;;
textract;563727;https://github.com/deanmalmgren/textract;2977;2019-11-14;6;163;70;121;100;214;26;;
emcee;329846;https://github.com/dfm/emcee;1122;2021-02-18;7;311;30;202;100;77;51;762;137
meinheld;322455;https://github.com/mopemope/meinheld;1340;2020-06-23;4;;24;49;48;393;17;;
ulid-py;523583;https://github.com/ahawker/ulid;216;2021-02-11;11;;1;31;31;62;5;109;15
pytelegraf;322085;https://github.com/paksu/pytelegraf;69;2018-04-13;0;;4;2;2;90;3;;
django-url-filter;336685;https://github.com/miki725/django-url-filter;259;2020-02-10;3;135;30;33;33;128;11;337;7
nose-detecthttp;454583;https://github.com/venmo/nose-detecthttp;7;2020-12-16;0;;4;2;2;518;5;;
timezonefinderl;352234;https://github.com/jannikmi/timezonefinderl;9;2020-05-14;0;;0;1;1;5;;;
colcon-common-extensions;627869;https://github.com/colcon/colcon-common-extensions;2;2020-10-06;0;;0;3;3;0;;;
colcon-devtools;625034;https://github.com/colcon/colcon-devtools;1;2020-10-06;0;;0;0;;;;;
python-owasp-zap-v2-4;320947;https://github.com/zaproxy/zap-api-python;109;2021-01-27;2;149;;;;;11;;
pydoe;320793;https://github.com/tisimst/pydoe;159;2017-04-25;0;;15;6;6;11;2;295;39
python-graph-core;320720;https://github.com/pmatiello/python-graph;258;2018-01-29;7;;;;;;;116;14
delighted;431284;https://github.com/delighted/delighted-python;3;2020-09-15;1;;1;9;9;259;9;;
pypubsub;320566;https://github.com/schollii/pypubsub;131;2019-04-01;1;627;8;30;30;63;6;652;47
azure-storage-logging;811255;https://github.com/michiya/azure-storage-logging;18;2016-10-09;0;266;3;2;2;15;2;;
teradatasql;706224;https://github.com/teradata/python-driver;31;2020-12-19;1;;;;;;;;
pyexcel-webio;319989;https://github.com/pyexcel-webwares/pyexcel-webio;9;2020-10-12;1;140;0;6;6;1;;;
optunity;319906;https://github.com/claesenm/optunity;364;2020-05-11;9;829;46;48;48;54;9;54;4
