2021-02-20 11:06:03,682 - 156 - INFO     $ ------------------------------------- rows 3501-4000 (True rows: 0) ---------------------------------------------------------- $ <module>
2021-02-20 11:06:03,682 - 157 - INFO     $ Package name Lev. distance 0: 313, Package name SUB: 127, Statistics: 382, Low descriptions Lev. distance: 250 $ <module>
2021-02-20 11:06:03,683 - 158 - INFO     $ Readthedocs.io: 40, GitHub/Travis badge: 155, PyPI badge: 41, High Python lang. perc.: 372 $ <module>




2021-02-22 18:34:24,689 - 183 - INFO     $ 30. Package name: attrs, GitHub URL: https://github.com/python-attrs/attrs, Statistics: https://github.com/sponsors/hynek, Readthedocs.io: https://github.com/readthedocs/sphinx_rtd_theme  $ <module>
2021-02-22 18:34:24,689 - 184 - INFO     $  GitHub badge: True, PyPI badge: False $ <module>
2021-02-22 18:34:24,689 - 185 - INFO     $ ---------------------------------------------------------------------------------------------------- $ <module>
2021-02-22 18:37:28,274 - 183 - INFO     $ 68. Package name: google-cloud-storage, GitHub URL: https://github.com/googleapis/python-storage, Statistics: True, Readthedocs.io: False  $ <module>
2021-02-22 18:37:28,274 - 184 - INFO     $  GitHub badge: https://github.com/googleapis/google-cloud-python, PyPI badge: True $ <module>
2021-02-22 18:37:28,274 - 185 - INFO     $ ---------------------------------------------------------------------------------------------------- $ <module>
2021-02-22 18:38:41,112 - 187 - INFO     $ rows: 100 $ <module>
2021-02-22 18:39:18,886 - 183 - INFO     $ 114. Package name: azure-common, GitHub URL: https://github.com/azure/azure-sdk-for-python, Statistics: True, Readthedocs.io: False  $ <module>
2021-02-22 18:39:18,886 - 184 - INFO     $  GitHub badge: False, PyPI badge: https://pypi.org/project/azure $ <module>
2021-02-22 18:39:18,886 - 185 - INFO     $ ---------------------------------------------------------------------------------------------------- $ <module>
2021-02-22 18:39:44,461 - 183 - INFO     $ 122. Package name: azure-storage-blob, GitHub URL: https://github.com/azure/azure-sdk-for-python, Statistics: True, Readthedocs.io: False  $ <module>
2021-02-22 18:39:44,462 - 184 - INFO     $  GitHub badge: False, PyPI badge: https://pypi.org/project/azure $ <module>
2021-02-22 18:39:44,462 - 185 - INFO     $ ---------------------------------------------------------------------------------------------------- $ <module>
2021-02-22 18:40:17,651 - 183 - INFO     $ 137. Package name: google-cloud-bigquery, GitHub URL: https://github.com/googleapis/python-bigquery, Statistics: True, Readthedocs.io: https://github.com/readthedocs/sphinx_rtd_theme  $ <module>
2021-02-22 18:40:17,651 - 184 - INFO     $  GitHub badge: https://github.com/googleapis/google-cloud-python, PyPI badge: True $ <module>
2021-02-22 18:40:17,651 - 185 - INFO     $ ---------------------------------------------------------------------------------------------------- $ <module>
2021-02-22 18:43:30,408 - 187 - INFO     $ rows: 200 $ <module>
