Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position;Final URL;Occ. final URL;Second URL;Occ. second URL;Third URL;Occ. third URL;URLs similarity;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Final URL position;Real URL;Confidence;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Real URL position
flake8-blind-except;https://github.com/elijahandrews/flake8-blind-except;https://github.com/elijahandrews/flake8-blind-except;https://github.com/elijahandrews/flake8-blind-except;https://github.com/elijahandrews/flake8-blind-except;https://github.com/elijahandrews/flake8-blind-except;https://github.com/elijahandrews/flake8-blind-except;;;0/19;Equal;1467/1467;False;100.0%;;;https://github.com/elijahandrews/flake8-blind-except;5;;0;;0;Equal;;;;;;;;https://github.com/elijahandrews/flake8-blind-except;74%;0/19;Equal;1467/1467;False;100.0%;;
sphinxcontrib-spelling;https://github.com/sphinx-contrib/spelling;https://github.com/sphinx-contrib/spelling;;;https://github.com/sphinx-contrib/spelling;https://github.com/sphinx-contrib/spelling;https://github.com/sphinx-contrib/spelling;;14/22;Substring;22/1193;False;97.2%;Makefile (2.8%);TP(?);https://github.com/sphinx-contrib/spelling;4;;0;;0;Equal;;;;;;;;https://github.com/sphinx-contrib/spelling;57%;14/22;Substring;22/1193;False;97.2%;Makefile (2.8%);TP(?)
requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;https://github.com/reclosedev/requests-cache;0/14;Equal;440/1435;False;100.0%;;TP(?);https://github.com/reclosedev/requests-cache;7;;0;;0;Equal;;;;;;;;https://github.com/reclosedev/requests-cache;100%;0/14;Equal;440/1435;False;100.0%;;TP(?)
resource;https://github.com/russellluo/resource;https://github.com/russellluo/resource;https://github.com/russellluo/resource;https://github.com/russellluo/resource;https://github.com/russellluo/resource;https://github.com/russellluo/resource;;;0/8;Equal;1176/1244;False;100.0%;;;https://github.com/russellluo/resource;5;;0;;0;Equal;;;;;;;;https://github.com/russellluo/resource;74%;0/8;Equal;1176/1244;False;100.0%;;
pygtrie;https://github.com/mina86/pygtrie;https://github.com/mina86/pygtrie;;https://github.com/mina86/pygtrie;https://github.com/mina86/pygtrie;https://github.com/mina86/pygtrie;;;0/7;Equal;1346/1453;False;99.5%;Makefile (0.5%);;https://github.com/mina86/pygtrie;4;;0;;0;Equal;;;;;;;;https://github.com/mina86/pygtrie;54%;0/7;Equal;1346/1453;False;99.5%;Makefile (0.5%);
jsonform;https://github.com/russellluo/jsonform;https://github.com/russellluo/jsonform;https://github.com/russellluo/jsonform;https://github.com/russellluo/jsonform;https://github.com/russellluo/jsonform;https://github.com/russellluo/jsonform;;;0/8;Equal;1366/1427;False;100.0%;;;https://github.com/russellluo/jsonform;5;;0;;0;Equal;;;;;;;;https://github.com/russellluo/jsonform;74%;0/8;Equal;1366/1427;False;100.0%;;
jaraco-classes;https://github.com/jaraco/jaraco.classes;https://github.com/jaraco/jaraco.classes;;;https://github.com/jaraco/jaraco.classes;https://github.com/jaraco/jaraco.classes;;https://github.com/jaraco/jaraco.classes;1/14;Different;0/0;https://pypi.org/project/jaraco.ui;100.0%;;TP(?);https://github.com/jaraco/jaraco.classes;4;;0;;0;Equal;;;;;;;;https://github.com/jaraco/jaraco.classes;65%;1/14;Different;0/0;https://pypi.org/project/jaraco.ui;100.0%;;TP(?)
jsonsir;https://github.com/russellluo/jsonsir;https://github.com/russellluo/jsonsir;https://github.com/russellluo/jsonsir;https://github.com/russellluo/jsonsir;https://github.com/russellluo/jsonsir;https://github.com/russellluo/jsonsir;;;0/7;Equal;683/725;False;100.0%;;;https://github.com/russellluo/jsonsir;5;;0;;0;Equal;;;;;;;;https://github.com/russellluo/jsonsir;74%;0/7;Equal;683/725;False;100.0%;;
python-easyconfig;https://github.com/russellluo/easyconfig;https://github.com/russellluo/easyconfig;;;https://github.com/russellluo/easyconfig;https://github.com/russellluo/easyconfig;;;7/17;Substring;1368/1455;False;98.3%;Makefile (1.7%);;https://github.com/russellluo/easyconfig;3;;0;;0;Equal;;;;;;;;https://github.com/russellluo/easyconfig;48%;7/17;Substring;1368/1455;False;98.3%;Makefile (1.7%);
python-etcd;https://github.com/jplana/python-etcd;https://github.com/jplana/python-etcd;https://github.com/jplana/python-etcd;https://github.com/jplana/python-etcd;https://github.com/jplana/python-etcd;https://github.com/jplana/python-etcd;;https://github.com/jplana/python-etcd;0/11;Equal;92/1468;False;99.5%;Shell (0.5%);TP(?);https://github.com/jplana/python-etcd;6;;0;;0;Equal;;;;;;;;https://github.com/jplana/python-etcd;91%;0/11;Equal;92/1468;False;99.5%;Shell (0.5%);TP(?)
dumbyaml;https://github.com/crdoconnor/dumbyaml;https://github.com/crdoconnor/dumbyaml;https://github.com/crdoconnor/dumbyaml;https://github.com/crdoconnor/dumbyaml;https://github.com/crdoconnor/dumbyaml;https://github.com/crdoconnor/dumbyaml;;;0/8;Equal;71/118;False;100.0%;;;https://github.com/crdoconnor/dumbyaml;5;;0;;0;Equal;;;;;;;;https://github.com/crdoconnor/dumbyaml;74%;0/8;Equal;71/118;False;100.0%;;
django-classy-tags;https://github.com/django-cms/django-classy-tags;https://github.com/django-cms/django-classy-tags;;;https://github.com/django-cms/django-classy-tags;https://github.com/django-cms/django-classy-tags;https://github.com/django-cms/django-classy-tags;https://github.com/django-cms/django-classy-tags;0/18;Equal;41/1453;True;96.3%;HTML (3.7%);TP;https://github.com/django-cms/django-classy-tags;5;;0;;0;Equal;;;;;;;;https://github.com/django-cms/django-classy-tags;74%;0/18;Equal;41/1453;True;96.3%;HTML (3.7%);TP
envs;https://github.com/capless/envs;https://github.com/capless/envs;https://github.com/capless/envs;https://github.com/capless/envs;https://github.com/capless/envs;https://github.com/capless/envs;;;0/4;Equal;1459/1459;False;97.2%;HTML (2.8%);;https://github.com/capless/envs;5;;0;;0;Equal;;;;;;;;https://github.com/capless/envs;74%;0/4;Equal;1459/1459;False;97.2%;HTML (2.8%);
antlr4-python2-runtime;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
collectd;https://github.com/appliedsec/collectd;https://github.com/appliedsec/collectd;https://github.com/appliedsec/collectd;;https://github.com/appliedsec/collectd;https://github.com/appliedsec/collectd;;;0/8;Equal;109/356;False;52.5%;JavaScript (47.5%);TP(?);https://github.com/appliedsec/collectd;4;;0;;0;Equal;;;;;;;;https://github.com/appliedsec/collectd;67%;0/8;Equal;109/356;False;52.5%;JavaScript (47.5%);TP(?)
textfsm;https://github.com/google/textfsm;https://github.com/google/textfsm;https://github.com/google/textfsm;https://github.com/google/textfsm;https://github.com/google/textfsm;https://github.com/google/textfsm;;;0/7;Equal;222/1476;False;100.0%;;TP(?);https://github.com/google/textfsm;5;;0;;0;Equal;;;;;;;;https://github.com/google/textfsm;74%;0/7;Equal;222/1476;False;100.0%;;TP(?)
robotframework-selenium2library;https://github.com/robotframework/selenium2library;https://github.com/robotframework/selenium2library;;;https://github.com/robotframework/selenium2library;https://github.com/robotframework/selenium2library;;;15/31;Substring;30/1461;False;100.0%;;TP(?);https://github.com/robotframework/selenium2library;3;;0;;0;Equal;;;;;;;;https://github.com/robotframework/selenium2library;48%;15/31;Substring;30/1461;False;100.0%;;TP(?)
pytest-pep8;https://github.com/pycqa/pycodestyle;;;;;;;;7/11;Different;1184/1449;https://pypi.org/project/pycodestyle;99.9%;Makefile (0.1%);;;0;;0;;0;Different;;;;;;;;;100%;;;;;;;
distance;https://github.com/doukremt/distance;https://github.com/doukremt/distance;https://github.com/doukremt/distance;https://github.com/doukremt/distance;https://github.com/doukremt/distance;https://github.com/doukremt/distance;;;0/8;Equal;87/1471;False;30.7%;C (69.3%);;https://github.com/doukremt/distance;5;;0;;0;Equal;;;;;;;;https://github.com/doukremt/distance;74%;0/8;Equal;87/1471;False;30.7%;C (69.3%);
flask-cache;https://github.com/thadeusb/flask-cache;https://github.com/thadeusb/flask-cache;https://github.com/thadeusb/flask-cache;https://github.com/thadeusb/flask-cache;https://github.com/thadeusb/flask-cache;https://github.com/thadeusb/flask-cache;;;0/11;Equal;33/44;False;94.5%;Shell (5.5%);;https://github.com/thadeusb/flask-cache;5;;0;;0;Equal;;;;;;;;https://github.com/thadeusb/flask-cache;74%;0/11;Equal;33/44;False;94.5%;Shell (5.5%);
keras2onnx;https://github.com/onnx/keras-onnx;https://github.com/onnx/keras-onnx;;;https://github.com/onnx/keras-onnx;https://github.com/onnx/keras-onnx;;;1/10;Different;341/1484;False;83.0%;Jupyter (Notebook%);TP(?);https://github.com/onnx/keras-onnx;3;;0;;0;Equal;;;;;;;;https://github.com/onnx/keras-onnx;48%;1/10;Different;341/1484;False;83.0%;Jupyter (Notebook%);TP(?)
auth0-python;https://github.com/auth0/auth0-python;https://github.com/auth0/auth0-python;https://github.com/auth0/auth0-python;https://github.com/auth0/auth0-python;https://github.com/auth0/auth0-python;https://github.com/auth0/auth0-python;;;0/12;Equal;4/1464;True;99.9%;Shell (0.1%);TP;https://github.com/auth0/auth0-python;5;;0;;0;Equal;;;;;;;;https://github.com/auth0/auth0-python;74%;0/12;Equal;4/1464;True;99.9%;Shell (0.1%);TP
plotnine;https://github.com/has2k1/plotnine;https://github.com/has2k1/plotnine;https://github.com/has2k1/plotnine;https://github.com/has2k1/plotnine;https://github.com/has2k1/plotnine;https://github.com/has2k1/plotnine;;;0/8;Equal;853/1421;True;99.5%;Other (0.5%);TP;https://github.com/has2k1/plotnine;5;;0;;0;Equal;;;;;;;;https://github.com/has2k1/plotnine;74%;0/8;Equal;853/1421;True;99.5%;Other (0.5%);TP
colorclass;https://github.com/robpol86/colorclass;https://github.com/robpol86/colorclass;https://github.com/robpol86/colorclass;https://github.com/robpol86/colorclass;https://github.com/robpol86/colorclass;https://github.com/robpol86/colorclass;;https://github.com/robpol86/colorclass;0/10;Equal;19/1459;True;100.0%;;TP;https://github.com/robpol86/colorclass;6;;0;;0;Equal;;;;;;;;https://github.com/robpol86/colorclass;91%;0/10;Equal;19/1459;True;100.0%;;TP
skl2onnx;https://github.com/onnx/sklearn-onnx;https://github.com/onnx/sklearn-onnx;;;https://github.com/onnx/sklearn-onnx;https://github.com/onnx/sklearn-onnx;;;5/12;Different;12/725;False;100.0%;;;https://github.com/onnx/sklearn-onnx;3;;0;;0;Equal;;;;;;;;https://github.com/onnx/sklearn-onnx;48%;5/12;Different;12/725;False;100.0%;;
django-csp;https://github.com/mozilla/django-csp;https://github.com/mozilla/django-csp;https://github.com/mozilla/django-csp;;https://github.com/mozilla/django-csp;https://github.com/mozilla/django-csp;;https://github.com/mozilla/django-csp;0/10;Equal;0/173;True;100.0%;;TP;https://github.com/mozilla/django-csp;5;;0;;0;Equal;;;;;;;;https://github.com/mozilla/django-csp;84%;0/10;Equal;0/173;True;100.0%;;TP
mandrill;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
splunk-sdk;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;https://github.com/splunk/splunk-sdk-python;;;7/17;Substring;1479/1479;False;99.7%;Other (0.3%);;https://github.com/splunk/splunk-sdk-python;5;;0;;0;Equal;;;;;;;;https://github.com/splunk/splunk-sdk-python;74%;7/17;Substring;1479/1479;False;99.7%;Other (0.3%);
flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;https://github.com/pipermerriam/flex;;;0/4;Equal;562/915;True;99.8%;Makefile (0.2%);TP;https://github.com/pipermerriam/flex;5;;0;;0;Equal;;;;;;;;https://github.com/pipermerriam/flex;74%;0/4;Equal;562/915;True;99.8%;Makefile (0.2%);TP
scs;https://github.com/cvxgrp/scs;https://github.com/cvxgrp/scs;;https://github.com/cvxgrp/scs;https://github.com/cvxgrp/scs;https://github.com/cvxgrp/scs;;;0/3;Equal;1217/1454;False;0%;C (93.5%) - Makefile (6.5%);FP;https://github.com/cvxgrp/scs;4;;0;;0;Equal;;;;;;;;https://github.com/cvxgrp/scs;54%;0/3;Equal;1217/1454;False;0%;C (93.5%) - Makefile (6.5%);FP
getch;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;https://github.com/embotech/ecos;;;0/4;Equal;1462/1462;False;0%;Objective-C (90.2%) - C (9.5%) - Makefile (0.1%) - CMake (0.1%) - MATLAB (0.1%) - C++ (0.0%);FP;https://github.com/embotech/ecos;5;;0;;0;Equal;;;;;;;;https://github.com/embotech/ecos;74%;0/4;Equal;1462/1462;False;0%;Objective-C (90.2%) - C (9.5%) - Makefile (0.1%) - CMake (0.1%) - MATLAB (0.1%) - C++ (0.0%);FP
mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;https://github.com/rasbt/mlxtend;;;0/7;Equal;1196/1450;False;99.3%;Other (0.7%);;https://github.com/rasbt/mlxtend;5;;0;;0;Equal;;;;;;;;https://github.com/rasbt/mlxtend;74%;0/7;Equal;1196/1450;False;99.3%;Other (0.7%);
onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;https://github.com/onnx/onnxmltools;;;0/11;Equal;179/1448;False;99.9%;CSS (0.1%);TP(?);https://github.com/onnx/onnxmltools;5;;0;;0;Equal;;;;;;;;https://github.com/onnx/onnxmltools;74%;0/11;Equal;179/1448;False;99.9%;CSS (0.1%);TP(?)
pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;https://github.com/asweigart/pyautogui;;;0/9;Equal;0/1474;False;100.0%;;TP(?);https://github.com/asweigart/pyautogui;5;;0;;0;Equal;;;;;;;;https://github.com/asweigart/pyautogui;74%;0/9;Equal;0/1474;False;100.0%;;TP(?)
auth;https://github.com/ourway/auth;https://github.com/ourway/auth;https://github.com/ourway/auth;https://github.com/ourway/auth;;https://github.com/ourway/auth;;https://github.com/ourway/auth;0/4;Equal;1462/1462;True;99.4%;Dockerfile (0.6%);TP;https://github.com/ourway/auth;5;;0;;0;Equal;;;;;;;;https://github.com/ourway/auth;77%;0/4;Equal;1462/1462;True;99.4%;Dockerfile (0.6%);TP
createsend;;;https://github.com/campaignmonitor/createsend-python;;;;;;;;;;;;;https://github.com/campaignmonitor/createsend-python;1;;0;;0;Different;7/17;Substring;1479/1479;False;99.8%;Ruby (0.2%);;https://github.com/campaignmonitor/createsend-python;20%;7/17;Substring;1479/1479;False;99.8%;Ruby (0.2%);
oset;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;;https://github.com/horovod/horovod;https://github.com/horovod/horovod;https://github.com/horovod/horovod;;;0/7;Equal;171/171;True;66.5%;C++ (30.5%) - CMake (1.7%) - Other (1.3%);TP;https://github.com/horovod/horovod;4;;0;;0;Equal;;;;;;;;https://github.com/horovod/horovod;54%;0/7;Equal;171/171;True;66.5%;C++ (30.5%) - CMake (1.7%) - Other (1.3%);TP
dirq;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;https://github.com/cern-mig/python-dirq;;;7/11;Substring;382/382;False;99.2%;Makefile (0.8%);;https://github.com/cern-mig/python-dirq;4;;0;;0;Equal;;;;;;;;https://github.com/cern-mig/python-dirq;54%;7/11;Substring;382/382;False;99.2%;Makefile (0.8%);
coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;https://github.com/apple/coremltools;;;0/11;Equal;1099/1099;False;75.0%;C++ (22.6%) - C (1.2%) - Objective-C++ (0.5%) - CMake (0.3%) - Shell (0.3%) - Other (0.1%);;https://github.com/apple/coremltools;5;;0;;0;Equal;;;;;;;;https://github.com/apple/coremltools;74%;0/11;Equal;1099/1099;False;75.0%;C++ (22.6%) - C (1.2%) - Objective-C++ (0.5%) - CMake (0.3%) - Shell (0.3%) - Other (0.1%);
aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;https://github.com/fantix/aiocontextvars;;https://github.com/fantix/aiocontextvars;0/14;Equal;1461/1461;True;80.7%;Makefile (19.3%);TP;https://github.com/fantix/aiocontextvars;6;;0;;0;Equal;;;;;;;;https://github.com/fantix/aiocontextvars;91%;0/14;Equal;1461/1461;True;80.7%;Makefile (19.3%);TP
commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;https://github.com/vaidik/commentjson;;;0/11;Equal;908/908;False;98.7%;Makefile (1.3%);;https://github.com/vaidik/commentjson;5;;0;;0;Equal;;;;;;;;https://github.com/vaidik/commentjson;74%;0/11;Equal;908/908;False;98.7%;Makefile (1.3%);
jaraco-text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;;;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;https://github.com/jaraco/jaraco.text;1/11;Different;0/0;True;100.0%;;TP;https://github.com/jaraco/jaraco.text;5;;0;;0;Equal;;;;;;;;https://github.com/jaraco/jaraco.text;74%;1/11;Different;0/0;True;100.0%;;TP
pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;;;https://github.com/mcmtroffaes/pybtex-docutils;https://github.com/mcmtroffaes/pybtex-docutils;;https://github.com/mcmtroffaes/pybtex-docutils;0/15;Equal;179/179;False;100.0%;;;https://github.com/mcmtroffaes/pybtex-docutils;4;;0;;0;Equal;;;;;;;;https://github.com/mcmtroffaes/pybtex-docutils;65%;0/15;Equal;179/179;False;100.0%;;
lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;https://github.com/stefanholek/lazy;;0/4;Equal;1418/1418;False;100.0%;;;https://github.com/stefanholek/lazy;6;;0;;0;Equal;;;;;;;;https://github.com/stefanholek/lazy;83%;0/4;Equal;1418/1418;False;100.0%;;
django-haystack;;;https://github.com/django-haystack/django-haystack;;;;https://github.com/django-haystack/django-haystack;https://github.com/django-haystack/django-haystack;;;;;;;;https://github.com/django-haystack/django-haystack;3;;0;;0;Different;0/15;Equal;8/1305;False;99.7%;Other (0.3%);TP(?);https://github.com/django-haystack/django-haystack;46%;0/15;Equal;8/1305;False;99.7%;Other (0.3%);TP(?)
rpy2;;;https://github.com/rpy2/rpy2;;;;;;;;;;;;;https://github.com/rpy2/rpy2;1;;0;;0;Different;0/4;Equal;1189/1464;True;97.2%;C (2.3%) - Other (0.5%);TP;https://github.com/rpy2/rpy2;20%;0/4;Equal;1189/1464;True;97.2%;C (2.3%) - Other (0.5%);TP
us;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;;https://github.com/unitedstates/python-us;https://github.com/unitedstates/python-us;;https://github.com/unitedstates/python-us;7/9;Substring;79/1437;False;100.0%;;TP(?);https://github.com/unitedstates/python-us;5;;0;;0;Equal;;;;;;;;https://github.com/unitedstates/python-us;84%;7/9;Substring;79/1437;False;100.0%;;TP(?)
