Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different;Names Lev. dist.;Names Similarity;Statistics;Descr. Lev. dist.;Readthedocs;GitHub badge;PyPI badge;Python lang. perc.;Other languages
pytest-xdist;https://github.com/pytest-dev/pytest-xdist;False;https://github.com/pytest-dev/pytest-xdist;https://github.com/pytest-dev/pytest-xdist;https://github.com/pytest-dev/pytest-xdist;https://github.com/pytest-dev/pytest-xdist;100%;False;0/12;Equal;True;6/1458;False;True;True;100.0%;
jeepney;https://github.com/jeepney/jeepney;True;;;;;0%;True;7/7;Different;False;312/312;False;False;False;0%;
stevedore;https://github.com/stevedore/stevedore;True;;;;;0%;True;9/9;Different;False;711/711;False;False;False;0%;
s3cmd;https://github.com/s3cmd/s3cmd;False;;;https://github.com/s3cmd/s3cmd;https://github.com/s3tools/s3cmd;33%;False;0/5;Equal;False;1245/1478;False;False;False;94.3%;Roff (3.9%) - Perl (1.3%) - Other (0.5%)
blessings;https://github.com/erikrose/blessings;False;https://github.com/erikrose/blessings;https://github.com/erikrose/blessings;https://github.com/erikrose/blessings;https://github.com/erikrose/blessings;100%;False;0/9;Equal;True;40/1455;https://github.com/readthedocs/sphinx_rtd_theme;True;False;100.0%;
patsy;https://github.com/pydata/patsy;False;https://github.com/pydata/patsy;https://github.com/pydata/patsy;https://github.com/pydata/patsy;https://github.com/pydata/patsy;100%;False;0/5;Equal;True;48/738;https://github.com/readthedocs/sphinx_rtd_theme;True;False;99.4%;R (0.6%)
ua-parser;https://github.com/ua-parser/uap-python;False;https://github.com/ua-parser/uap-python;https://github.com/ua-parser/uap-python;https://github.com/ua-parser/uap-python;https://github.com/ua-parser/uap-python;100%;False;6/10;Different;True;1460/1460;False;False;False;98.5%;Makefile (1.5%)
python-magic;https://github.com/ahupp/python-magic;False;https://github.com/ahupp/python-magic;https://github.com/ahupp/python-magic;https://github.com/ahupp/python-magic;https://github.com/ahupp/python-magic;100%;False;0/12;Equal;True;3/1461;False;True;True;98.5%;Shell (1.5%)
querystring-parser;https://github.com/bernii/querystring-parser;False;https://github.com/bernii/querystring-parser;https://github.com/bernii/querystring-parser;https://github.com/bernii/querystring-parser;https://github.com/bernii/querystring-parser;100%;False;0/18;Equal;True;1479/1479;False;False;False;100.0%;
azure-datalake-store;https://github.com/azure/azure-data-lake-store-python;False;https://github.com/azure/azure-data-lake-store-python;https://github.com/azure/azure-data-lake-store-python;https://github.com/azure/azure-data-lake-store-python;https://github.com/azure/azure-data-lake-store-python;100%;False;8/28;Different;True;1186/1451;False;True;False;100.0%;
pendulum;https://github.com/sdispater/pendulum;False;https://github.com/sdispater/pendulum;https://github.com/sdispater/pendulum;https://github.com/sdispater/pendulum;https://github.com/sdispater/pendulum;100%;False;0/8;Equal;True;21/1452;False;True;True;91.0%;C (8.7%) - Other (0.3%)
mozdevice;https://github.com/mozdevice/mozdevice;True;;;;;0%;True;9/9;Different;False;62/62;False;False;False;0%;
jsonpointer;https://github.com/stefankoegl/python-json-pointer;False;https://github.com/stefankoegl/python-json-pointer;https://github.com/stefankoegl/python-json-pointer;https://github.com/stefankoegl/python-json-pointer;https://github.com/stefankoegl/python-json-pointer;100%;False;8/19;Different;True;45/490;False;True;True;98.7%;Makefile (1.3%)
mlflow;https://github.com/mlflow/mlflow;False;https://github.com/mlflow/mlflow;https://github.com/mlflow/mlflow;https://github.com/mlflow/mlflow;https://github.com/mlflow/mlflow;100%;False;0/6;Equal;True;97/1470;False;True;True;69.3%;JavaScript (20.5%) - Java (5.0%) - R (3.6%) - Scala (0.7%) - CSS (0.6%) - Other (0.3%)
humanfriendly;https://github.com/xolox/python-humanfriendly;False;https://github.com/xolox/python-humanfriendly;https://github.com/xolox/python-humanfriendly;https://github.com/xolox/python-humanfriendly;https://github.com/xolox/python-humanfriendly;100%;False;7/20;Substring;False;105/1453;https://github.com/paylogic/pip-accel;True;False;98.5%;Other (1.5%)
responses;https://github.com/getsentry/responses;False;https://github.com/getsentry/responses;https://github.com/getsentry/responses;https://github.com/getsentry/responses;https://github.com/getsentry/responses;100%;False;0/9;Equal;True;17/1444;False;True;True;99.5%;Makefile (0.5%)
ndg-httpsclient;https://github.com/cedadev/ndg_httpsclient;False;https://github.com/cedadev/ndg_httpsclient;;https://github.com/cedadev/ndg_httpsclient;https://github.com/cedadev/ndg_httpsclient;66%;False;1/15;Different;True;19/1462;False;False;False;99.3%;Other (0.7%)
pkginfo;https://github.com/pkginfo/pkginfo;True;;;;;0%;True;7/7;Different;False;1438/1438;False;False;False;0%;
pytzdata;https://github.com/sdispater/pytzdata;False;https://github.com/sdispater/pytzdata;https://github.com/sdispater/pytzdata;https://github.com/sdispater/pytzdata;https://github.com/sdispater/pytzdata;100%;False;0/8;Equal;True;8/913;False;True;False;97.3%;Makefile (2.7%)
pathlib;https://github.com/pathlib/pathlib;True;;;;;0%;True;7/7;Different;False;1442/1442;False;False;False;0%;
prettytable;https://github.com/prettytable/prettytable;True;https://github.com/jazzband/prettytable;https://github.com/jazzband/prettytable;https://github.com/jazzband/prettytable;https://github.com/jazzband/prettytable;100%;True;0/11;Equal;True;1/1453;False;True;True;100.0%;
mozprofile;https://github.com/mozprofile/mozprofile;True;;;;;0%;True;10/10;Different;False;62/62;False;False;False;0%;
keyring;https://github.com/jaraco/keyring;False;https://github.com/jaraco/keyring;https://github.com/jaraco/keyring;https://github.com/jaraco/keyring;https://github.com/jaraco/keyring;100%;False;0/7;Equal;True;4/1448;https://github.com/bitprophet/alabaster;True;True;99.3%;Dockerfile (0.7%)
fuzzywuzzy;https://github.com/seatgeek/fuzzywuzzy;False;https://github.com/seatgeek/fuzzywuzzy;https://github.com/seatgeek/fuzzywuzzy;https://github.com/seatgeek/fuzzywuzzy;https://github.com/seatgeek/fuzzywuzzy;100%;False;0/10;Equal;True;18/1440;False;True;False;91.7%;Shell (8.3%)
mozinfo;https://github.com/mozinfo/mozinfo;True;;;;;0%;True;7/7;Different;False;62/62;False;False;False;0%;
dockerpty;https://github.com/d11wtq/dockerpty;False;https://github.com/d11wtq/dockerpty;https://github.com/d11wtq/dockerpty;https://github.com/d11wtq/dockerpty;https://github.com/d11wtq/dockerpty;100%;False;0/9;Equal;True;206/1499;False;False;False;73.3%;Gherkin (26.7%)
retry;https://github.com/invl/retry;False;https://github.com/invl/retry;https://github.com/invl/retry;https://github.com/invl/retry;https://github.com/invl/retry;100%;False;0/5;Equal;True;6/1456;False;False;True;100.0%;
deprecated;https://github.com/tantale/deprecated;False;https://github.com/tantale/deprecated;https://github.com/tantale/deprecated;https://github.com/tantale/deprecated;https://github.com/tantale/deprecated;100%;False;0/10;Equal;True;1015/1446;https://github.com/bitprophet/alabaster;False;False;98.7%;Makefile (1.3%)
pydot;https://github.com/pydot/pydot;False;https://github.com/pydot/pydot;https://github.com/pydot/pydot;https://github.com/pydot/pydot;https://github.com/pydot/pydot;100%;False;0/5;Equal;True;3/1441;False;True;True;99.5%;PostScript (0.5%)
cssselect;https://github.com/scrapy/cssselect;False;https://github.com/scrapy/cssselect;https://github.com/scrapy/cssselect;https://github.com/scrapy/cssselect;https://github.com/scrapy/cssselect;100%;False;0/9;Equal;True;35/537;True;True;True;100.0%;
azure-mgmt-nspkg;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;100%;False;13/20;Different;True;1151/1479;False;False;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%)
mozprocess;https://github.com/mozprocess/mozprocess;True;;;;;0%;True;10/10;Different;False;62/62;False;False;False;0%;
service-identity;https://github.com/ambv/black;False;;https://github.com/psf/black;https://github.com/pyca/service-identity;https://github.com/pyca/service-identity;33%;True;0/16;Equal;False;592/1089;True;True;False;100.0%;
watchdog;https://github.com/gorakhargosh/watchdog;False;https://github.com/gorakhargosh/watchdog;https://github.com/gorakhargosh/watchdog;https://github.com/gorakhargosh/watchdog;https://github.com/gorakhargosh/watchdog;100%;False;0/8;Equal;True;14/1453;True;True;False;89.5%;C (10.2%) - Batchfile (0.3%)
azure-mgmt-authorization;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;100%;False;12/24;Different;True;1153/1479;False;False;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%)
azure-graphrbac;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;100%;False;12/20;Different;True;1174/1479;False;False;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%)
freezegun;https://github.com/spulec/freezegun;False;https://github.com/spulec/freezegun;https://github.com/spulec/freezegun;https://github.com/spulec/freezegun;https://github.com/spulec/freezegun;100%;False;0/9;Equal;True;105/1461;False;True;True;99.5%;Makefile (0.5%)
docker-compose;https://github.com/docker/compose;False;;https://github.com/docker/compose;https://github.com/docker/compose;https://github.com/docker/compose;66%;False;7/14;Substring;True;2/1447;False;False;False;95.0%;Shell (2.9%) - Groovy (1.1%) - Other (1.0%)
maxminddb;https://github.com/maxmind/libmaxminddb;False;https://github.com/maxmind/libmaxminddb;https://github.com/maxmind/libmaxminddb;https://github.com/maxmind/libmaxminddb;https://github.com/maxmind/libmaxminddb;100%;False;3/12;Substring;False;1157/1468;False;False;False;0%;C (88.6%) - Perl (5.0%) - M4 (1.9%) - Shell (1.7%) - CMake (1.6%) - Makefile (1.2%)
configobj;https://github.com/diffsk/configobj;False;https://github.com/diffsk/configobj;https://github.com/diffsk/configobj;https://github.com/diffsk/configobj;https://github.com/diffsk/configobj;100%;False;0/9;Equal;True;1159/1461;False;False;True;96.3%;Shell (3.7%)
statsd;https://github.com/jsocol/pystatsd;False;https://github.com/jsocol/pystatsd;https://github.com/jsocol/pystatsd;https://github.com/jsocol/pystatsd;https://github.com/jsocol/pystatsd;100%;False;2/8;Substring;True;24/987;True;True;True;100.0%;
blinker;https://github.com/blinker/blinker;True;https://github.com/jek/blinker;;;https://github.com/jek/blinker;33%;True;0/7;Equal;False;452/1452;False;False;False;98.7%;Makefile (1.3%)
python-levenshtein;https://github.com/ztane/python-levenshtein;False;https://github.com/ztane/python-levenshtein;https://github.com/ztane/python-levenshtein;https://github.com/ztane/python-levenshtein;https://github.com/ztane/python-levenshtein;100%;False;0/18;Equal;True;1337/1447;False;https://github.com/pickhardt/maintainers-wanted;False;1.9%;C (98.1%)
backoff;https://github.com/litl/backoff;False;https://github.com/litl/backoff;https://github.com/litl/backoff;https://github.com/litl/backoff;https://github.com/litl/backoff;100%;False;0/7;Equal;True;5/1460;https://github.com/aio-libs/aiohttp;True;True;98.5%;Makefile (1.5%)
jsonpatch;https://github.com/stefankoegl/python-json-patch;False;https://github.com/stefankoegl/python-json-patch;https://github.com/stefankoegl/python-json-patch;https://github.com/stefankoegl/python-json-patch;https://github.com/stefankoegl/python-json-patch;100%;False;8/17;Different;True;20/645;False;True;True;83.6%;JavaScript (16.0%) - Makefile (0.4%)
geopy;https://github.com/geopy/geopy;False;https://github.com/geopy/geopy;https://github.com/geopy/geopy;https://github.com/geopy/geopy;https://github.com/geopy/geopy;100%;False;0/5;Equal;True;9/1460;True;True;True;99.7%;Makefile (0.3%)
python-json-logger;https://github.com/madzak/python-json-logger;False;https://github.com/madzak/python-json-logger;https://github.com/madzak/python-json-logger;https://github.com/madzak/python-json-logger;https://github.com/madzak/python-json-logger;100%;False;0/18;Equal;True;1/1463;False;True;True;100.0%;
google-gax;https://github.com/googleapis/gax-python;False;https://github.com/googleapis/gax-python;https://github.com/googleapis/gax-python;https://github.com/googleapis/gax-python;https://github.com/googleapis/gax-python;100%;False;9/10;Different;True;0/1175;False;True;True;100.0%;
deepdiff;https://github.com/seperman/deepdiff;False;https://github.com/seperman/deepdiff;https://github.com/seperman/deepdiff;https://github.com/seperman/deepdiff;https://github.com/seperman/deepdiff;100%;False;0/8;Equal;True;1/1438;https://github.com/bitprophet/alabaster;True;False;100.0%;
azure-storage-queue;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;66%;False;12/20;Different;True;1155/1479;False;False;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%)
gorilla;https://github.com/christophercrouzet/gorilla;False;https://github.com/christophercrouzet/gorilla;https://github.com/christophercrouzet/gorilla;https://github.com/christophercrouzet/gorilla;https://github.com/christophercrouzet/gorilla;100%;False;0/7;Equal;True;17/1457;True;True;True;99.4%;Makefile (0.6%)
azure-mgmt-compute;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;100%;False;11/20;Different;True;1168/1479;False;False;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%)
kafka-python;https://github.com/dpkp/kafka-python;False;https://github.com/dpkp/kafka-python;https://github.com/dpkp/kafka-python;https://github.com/dpkp/kafka-python;https://github.com/dpkp/kafka-python;100%;False;0/12;Equal;True;48/1471;https://github.com/readthedocs/sphinx_rtd_theme;True;True;99.5%;Other (0.5%)
mozterm;https://github.com/mozterm/mozterm;True;;;;;0%;True;7/7;Different;False;0/0;False;False;False;0%;
readme-renderer;https://github.com/pypa/readme_renderer;False;https://github.com/pypa/readme_renderer;https://github.com/pypa/readme_renderer;https://github.com/pypa/readme_renderer;https://github.com/pypa/readme_renderer;100%;False;1/15;Different;True;16/753;False;False;False;100.0%;
python-daemon;https://github.com/python-daemon/python-daemon;True;;;;;0%;True;13/13;Different;False;667/667;False;False;False;0%;
google-apitools;https://github.com/google/apitools;False;https://github.com/google/apitools;https://github.com/google/apitools;https://github.com/google/apitools;https://github.com/google/apitools;100%;False;7/15;Substring;True;15/715;False;True;True;100.0%;
sphinxcontrib-htmlhelp;https://github.com/sphinxcontrib-htmlhelp/sphinxcontrib-htmlhelp;True;;;;;0%;True;22/22;Different;False;75/75;False;False;False;0%;
azure-keyvault;https://github.com/azure/azure-sdk-for-python;False;https://github.com/azure/azure-sdk-for-python;;https://github.com/azure/azure-sdk-for-python;https://github.com/azure/azure-sdk-for-python;66%;False;12/20;Different;True;1177/1479;False;False;https://pypi.org/project/azure;99.9%;PowerShell (0.1%) - Jupyter (Notebook%) - HTML (0.0%) - Shell (0.0%) - JavaScript (0.0%)
netifaces;https://github.com/al45tair/netifaces;False;https://github.com/al45tair/netifaces;https://github.com/al45tair/netifaces;https://github.com/al45tair/netifaces;https://github.com/al45tair/netifaces;100%;False;0/9;Equal;True;34/1458;False;https://github.com/al45tair/dmgbuild;False;21.3%;C (76.1%) - Shell (1.7%) - Batchfile (0.9%)
