Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different
appium-python-client;https://github.com/appium/python-client;False;;https://github.com/appium/python-client;https://github.com/appium/python-client;https://github.com/appium/python-client;66%;False
python-jwt;https://github.com/davedoesdev/python-jwt;False;https://github.com/davedoesdev/python-jwt;https://github.com/davedoesdev/python-jwt;https://github.com/davedoesdev/python-jwt;https://github.com/davedoesdev/python-jwt;100%;False
launcher;https://github.com/ha6000/launcher-for-python;True;;;;;0%;True
orjson;https://github.com/ijl/orjson;False;https://github.com/ijl/orjson;https://github.com/ijl/orjson;https://github.com/ijl/orjson;https://github.com/ijl/orjson;100%;False
channels;https://github.com/django/channels;False;https://github.com/django/channels;https://github.com/django/channels;https://github.com/django/channels;https://github.com/django/channels;100%;False
awacs;https://github.com/cloudtools/awacs;False;https://github.com/cloudtools/awacs;https://github.com/cloudtools/awacs;https://github.com/cloudtools/awacs;https://github.com/cloudtools/awacs;100%;False
urwid;https://github.com/urwid/urwid;False;https://github.com/urwid/urwid;;https://github.com/urwid/urwid;https://github.com/urwid/urwid;66%;False
tf-estimator-nightly;https://github.com/tensorflow/estimator;False;;;https://github.com/tensorflow/estimator;https://github.com/tensorflow/estimator;33%;False
mrjob;https://github.com/yelp/mrjob;False;https://github.com/yelp/mrjob;https://github.com/yelp/mrjob;https://github.com/yelp/mrjob;https://github.com/yelp/mrjob;100%;False
sseclient-py;https://github.com/mpetazzoni/sseclient;False;https://github.com/mpetazzoni/sseclient;https://github.com/mpetazzoni/sseclient;https://github.com/mpetazzoni/sseclient;https://github.com/mpetazzoni/sseclient;100%;False
pysaml2;https://github.com/identitypython/pysaml2;False;https://github.com/identitypython/pysaml2;https://github.com/identitypython/pysaml2;https://github.com/identitypython/pysaml2;https://github.com/identitypython/pysaml2;100%;False
polib;https://github.com/polib/polib;True;;;;;0%;True
wsaccel;https://github.com/methane/wsaccel;False;https://github.com/methane/wsaccel;https://github.com/methane/wsaccel;https://github.com/methane/wsaccel;https://github.com/methane/wsaccel;100%;False
oauth2;https://github.com/joestump/python-oauth2;False;https://github.com/joestump/python-oauth2;https://github.com/joestump/python-oauth2;https://github.com/joestump/python-oauth2;https://github.com/joestump/python-oauth2;100%;False
json-logging-py;https://github.com/sebest/json-logging-py;False;https://github.com/sebest/json-logging-py;https://github.com/sebest/json-logging-py;https://github.com/sebest/json-logging-py;https://github.com/sebest/json-logging-py;100%;False
simpleeval;https://github.com/danthedeckie/simpleeval;False;https://github.com/danthedeckie/simpleeval;https://github.com/danthedeckie/simpleeval;https://github.com/danthedeckie/simpleeval;https://github.com/danthedeckie/simpleeval;100%;False
keyrings-alt;https://github.com/jaraco/keyrings.alt;False;https://github.com/jaraco/keyrings.alt;https://github.com/jaraco/keyrings.alt;https://github.com/jaraco/keyrings.alt;https://github.com/jaraco/keyrings.alt;100%;False
capstone;https://github.com/capstone/capstone;True;https://github.com/aquynh/capstone;;;https://github.com/aquynh/capstone;33%;True
mixpanel;https://github.com/mixpanel/mixpanel-python;False;https://github.com/mixpanel/mixpanel-python;https://github.com/mixpanel/mixpanel-python;https://github.com/mixpanel/mixpanel-python;https://github.com/mixpanel/mixpanel-python;100%;False
isoweek;https://github.com/gisle/isoweek;False;https://github.com/gisle/isoweek;https://github.com/gisle/isoweek;https://github.com/gisle/isoweek;https://github.com/gisle/isoweek;100%;False
flake8-comprehensions;https://github.com/adamchainz/flake8-comprehensions;False;https://github.com/adamchainz/flake8-comprehensions;https://github.com/adamchainz/flake8-comprehensions;https://github.com/adamchainz/flake8-comprehensions;https://github.com/adamchainz/flake8-comprehensions;100%;False
luminol;https://github.com/linkedin/luminol;False;https://github.com/linkedin/luminol;https://github.com/linkedin/luminol;https://github.com/linkedin/luminol;https://github.com/linkedin/luminol;100%;False
django-localflavor;https://github.com/django/django-localflavor;False;https://github.com/django/django-localflavor;;https://github.com/django/django-localflavor;https://github.com/django/django-localflavor;66%;False
sqlalchemy-migrate;https://github.com/stackforge/sqlalchemy-migrate;False;https://github.com/stackforge/sqlalchemy-migrate;https://github.com/stackforge/sqlalchemy-migrate;https://github.com/stackforge/sqlalchemy-migrate;https://github.com/stackforge/sqlalchemy-migrate;100%;False
args;https://github.com/kennethreitz/args;False;https://github.com/kennethreitz/args;https://github.com/kennethreitz/args;https://github.com/kennethreitz/args;https://github.com/kennethreitz/args;100%;False
pyee;https://github.com/jfhbrook/pyee;False;https://github.com/jfhbrook/pyee;https://github.com/jfhbrook/pyee;https://github.com/jfhbrook/pyee;https://github.com/jfhbrook/pyee;100%;False
protobuf3-to-dict;https://github.com/kaporzhu/protobuf-to-dict;False;https://github.com/kaporzhu/protobuf-to-dict;https://github.com/kaporzhu/protobuf-to-dict;https://github.com/kaporzhu/protobuf-to-dict;https://github.com/kaporzhu/protobuf-to-dict;100%;False
clint;https://github.com/kennethreitz/clint;False;https://github.com/kennethreitz/clint;https://github.com/kennethreitz/clint;https://github.com/kennethreitz/clint;https://github.com/kennethreitz/clint;100%;False
pyusb;https://github.com/pyusb/pyusb;False;https://github.com/pyusb/pyusb;;https://github.com/pyusb/pyusb;https://github.com/pyusb/pyusb;66%;False
pathlib-mate;https://github.com/machu-gwu/pathlib_mate-project;False;;https://github.com/machu-gwu/;https://github.com/machu-gwu/pathlib_mate-project;https://github.com/machu-gwu/pathlib_mate-project;33%;False
lru-dict;https://github.com/amitdev/lru-dict;False;https://github.com/amitdev/lru-dict;https://github.com/amitdev/lru-dict;https://github.com/amitdev/lru-dict;https://github.com/amitdev/lru-dict;100%;False
xarray;https://github.com/pydata/xarray;False;https://github.com/pydata/xarray;https://github.com/pydata/xarray;https://github.com/pydata/xarray;https://github.com/pydata/xarray;100%;False
parsimonious;https://github.com/erikrose/parsimonious;False;https://github.com/erikrose/parsimonious;https://github.com/erikrose/parsimonious;https://github.com/erikrose/parsimonious;https://github.com/erikrose/parsimonious;100%;False
django-simple-history;https://github.com/jazzband/django-simple-history;False;https://github.com/jazzband/django-simple-history;https://github.com/jazzband/django-simple-history;https://github.com/jazzband/django-simple-history;https://github.com/jazzband/django-simple-history;100%;False
snakebite;https://github.com/spotify/snakebite;False;https://github.com/spotify/snakebite;https://github.com/spotify/snakebite;https://github.com/spotify/snakebite;https://github.com/spotify/snakebite;100%;False
cerberus-python-client;https://github.com/nike-inc/cerberus-python-client;False;https://github.com/nike-inc/cerberus-python-client;https://github.com/nike-inc/cerberus-python-client;https://github.com/nike-inc/cerberus-python-client;https://github.com/nike-inc/cerberus-python-client;100%;False
dash-table;https://github.com/dash-table/dash-table;True;;;;;0%;True
num2words;https://github.com/savoirfairelinux/num2words;False;https://github.com/savoirfairelinux/num2words;https://github.com/savoirfairelinux/num2words;https://github.com/savoirfairelinux/num2words;https://github.com/savoirfairelinux/num2words;100%;False
iso3166;https://github.com/deactivated/python-iso3166;False;https://github.com/deactivated/python-iso3166;https://github.com/deactivated/python-iso3166;https://github.com/deactivated/python-iso3166;https://github.com/deactivated/python-iso3166;100%;False
pytest-ordering;https://github.com/ftobia/pytest-ordering;False;https://github.com/ftobia/pytest-ordering;https://github.com/ftobia/pytest-ordering;https://github.com/ftobia/pytest-ordering;https://github.com/ftobia/pytest-ordering;100%;False
ratelim;https://github.com/themiurgo/ratelim;False;https://github.com/themiurgo/ratelim;https://github.com/themiurgo/ratelim;https://github.com/themiurgo/ratelim;https://github.com/themiurgo/ratelim;100%;False
memory-profiler;https://github.com/pythonprofilers/memory_profiler;False;https://github.com/pythonprofilers/memory_profiler;https://github.com/pythonprofilers/memory_profiler;https://github.com/pythonprofilers/memory_profiler;https://github.com/pythonprofilers/memory_profiler;100%;False
jupyter-pip;https://github.com/jdfreder/jupyter-pip;False;https://github.com/jdfreder/jupyter-pip;https://github.com/jdfreder/jupyter-pip;https://github.com/jdfreder/jupyter-pip;https://github.com/jdfreder/jupyter-pip;100%;False
robotframework-seleniumlibrary;https://github.com/robotframework/seleniumlibrary;False;https://github.com/robotframework/seleniumlibrary;https://github.com/robotframework/seleniumlibrary;https://github.com/robotframework/seleniumlibrary;https://github.com/robotframework/seleniumlibrary;100%;False
korean-lunar-calendar;https://github.com/usingsky/korean_lunar_calendar_py;False;https://github.com/usingsky/korean_lunar_calendar_py;https://github.com/usingsky/korean_lunar_calendar_py;https://github.com/usingsky/korean_lunar_calendar_py;https://github.com/usingsky/korean_lunar_calendar_py;100%;False
tempita;https://github.com/tempita/tempita;True;;;;;0%;True
brunel;https://github.com/brunel-visualization/brunel;False;;https://github.com/brunel-visualization/brunel;https://github.com/brunel-visualization/brunel;https://github.com/brunel-visualization/brunel;66%;False
rdflib;https://github.com/rdflib/rdflib;False;https://github.com/rdflib/rdflib;https://github.com/rdflib/rdflib;https://github.com/rdflib/rdflib;https://github.com/rdflib/rdflib;100%;False
geocoder;https://github.com/deniscarriere/geocoder;False;https://github.com/deniscarriere/geocoder;https://github.com/deniscarriere/geocoder;https://github.com/deniscarriere/geocoder;https://github.com/deniscarriere/geocoder;100%;False
google-cloud-dataproc;https://github.com/googleapis/python-dataproc;False;https://github.com/googleapis/python-dataproc;https://github.com/googleapis/python-dataproc;https://github.com/googleapis/python-dataproc;https://github.com/googleapis/python-dataproc;100%;False
django-taggit;https://github.com/jazzband/django-taggit;False;https://github.com/jazzband/django-taggit;https://github.com/jazzband/django-taggit;https://github.com/jazzband/django-taggit;https://github.com/jazzband/django-taggit;100%;False
pybase64;https://github.com/mayeut/pybase64;False;https://github.com/mayeut/pybase64;https://github.com/mayeut/pybase64;https://github.com/mayeut/pybase64;https://github.com/mayeut/pybase64;100%;False
gprof2dot;https://github.com/jrfonseca/gprof2dot;False;https://github.com/jrfonseca/gprof2dot;https://github.com/jrfonseca/gprof2dot;https://github.com/jrfonseca/gprof2dot;https://github.com/jrfonseca/gprof2dot;100%;False
python-decouple;https://github.com/henriquebastos/python-decouple;False;https://github.com/henriquebastos/python-decouple;https://github.com/pyenv/pyenv;https://github.com/henriquebastos/python-decouple;https://github.com/henriquebastos/python-decouple;66%;False
vertica-python;https://github.com/vertica/vertica-python;False;https://github.com/vertica/vertica-python;https://github.com/vertica/vertica-python;https://github.com/vertica/vertica-python;https://github.com/vertica/vertica-python;100%;False
slackweb;https://github.com/satoshi03/slack-python-webhook;False;https://github.com/satoshi03/slack-python-webhook;https://github.com/satoshi03/slack-python-webhook;https://github.com/satoshi03/slack-python-webhook;https://github.com/satoshi03/slack-python-webhook;100%;False
pygrok;https://github.com/garyelephant/pygrok;False;https://github.com/garyelephant/pygrok;https://github.com/garyelephant/pygrok;https://github.com/garyelephant/pygrok;https://github.com/garyelephant/pygrok;100%;False
nameparser;https://github.com/derek73/python-nameparser;False;https://github.com/derek73/python-nameparser;https://github.com/derek73/python-nameparser;https://github.com/derek73/python-nameparser;https://github.com/derek73/python-nameparser;100%;False
django-braces;https://github.com/brack3t/django-braces;False;https://github.com/brack3t/django-braces;;https://github.com/brack3t/django-braces;https://github.com/brack3t/django-braces;66%;False
query-string;https://github.com/andrewp-as-is/query-string.py;False;https://github.com/andrewp-as-is/query-string.py;https://github.com/andrewp-as-is/query-string.py;https://github.com/andrewp-as-is/query-string.py;https://github.com/andrewp-as-is/query-string.py;100%;False
request;https://github.com/request/request;False;;;https://github.com/request/request;https://github.com/request/request;33%;False
moviepy;https://github.com/zulko/moviepy;False;https://github.com/zulko/moviepy;https://github.com/noamraph/tqdm;https://github.com/zulko/moviepy;https://github.com/zulko/moviepy;66%;False
