package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
pytils;https://github.com/last-partizan/pytils;307688;;
pytimeparse;https://github.com/wroberts/pytimeparse;2662969;957;90
pytoml;https://github.com/avakar/pytoml;2100217;;
pytorch-lightning;https://github.com/pytorchlightning/pytorch-lightning;330413;2150;111
pytorch-memlab;https://github.com/stonesjtu/pytorch_memlab;341702;;
pytorch-pretrained-bert;https://github.com/huggingface/transformers;2661628;8329;416
pytorch-transformers;https://github.com/huggingface/transformers;2661628;8329;416
pytrends;https://github.com/generalmills/pytrends;526558;811;18
pytricia;https://github.com/jsommers/pytricia;458200;;
pyttsx3;https://github.com/nateshmbhat/pyttsx3;305421;3737;84
pytube3;https://github.com/hbmartin/pytube3;355984;;
pytweening;https://github.com/asweigart/pytweening;1039931;;
pytype;https://github.com/google/pytype;472227;;
pytz;https://github.com/stub42/pytz;469764017;674167;4787
pytzdata;https://github.com/sdispater/pytzdata;17876987;;
pyu2f;https://github.com/google/pyu2f;1861978;;
pyuca;https://github.com/jtauber/pyuca;333247;419;10
pyudev;https://github.com/pyudev/pyudev;816676;1502;63
pyunpack;https://github.com/ponty/pyunpack;456753;349;29
pyusb;https://github.com/pyusb/pyusb;2203413;4290;228
pyutilib;https://github.com/pyutilib/pyutilib;290162;;
pyuwsgi;https://github.com/unbit/uwsgi-docs;14471090;;
py-vapid;https://github.com/web-push-libs/vapid;530614;;
pyvcf;https://github.com/jamescasbon/pyvcf;6261824;;
pyvcloud;https://github.com/vmware/pyvcloud;305249;;
pyvim;https://github.com/prompt-toolkit/pyvim;529554;165;9
pyvirtualdisplay;https://github.com/ponty/pyvirtualdisplay;2907380;3471;68
pyvisa;https://github.com/pyvisa/pyvisa;329833;;
pyviz-comms;https://github.com/holoviz/pyviz_comms;510934;;
pyvmomi;https://github.com/vmware/pyvmomi;3700100;1606;62
pywatchman;https://github.com/facebook/watchman;836708;2863758;213
pywavelets;https://github.com/pywavelets/pywt;20195213;31958;155
pywebhdfs;https://github.com/pywebhdfs/pywebhdfs;2837834;;
pywebpush;https://github.com/web-push-libs/pywebpush;808132;;
pywfm;https://github.com/jfloff/pywfm;300244;;
pywin32;https://github.com/mhammond/pywin32;11396317;35895;518
pywinauto;https://github.com/pywinauto/pywinauto;1318909;721;38
pywinpty;https://github.com/spyder-ide/pywinpty;2337353;25803;20
pywinrm;https://github.com/diyan/pywinrm;2689669;1368;41
pyxdameraulevenshtein;https://github.com/gfairchild/pyxdameraulevenshtein;454006;;
pyxdg;https://github.com/takluyver/pyxdg;8841464;19173;156
pyxero;https://github.com/freakboy3742/pyxero;479416;82;3
pyxlsb;https://github.com/willtrnr/pyxlsb;679900;;
pyyaml;https://github.com/yaml/pyyaml;637746128;281703;13623
pyzabbix;https://github.com/lukecyca/pyzabbix;731209;512;21
py-zabbix;https://github.com/adubkov/py-zabbix;1038201;233;12
pyzbar;https://github.com/naturalhistorymuseum/pyzbar;446929;;
pyzipcode;https://github.com/vangheem/pyzipcode;453250;;
pyzipcode3;https://github.com/dvf/pyzipcode3;1884016;;
py-zipkin;https://github.com/yelp/py_zipkin;491274;;
pyzmq;https://github.com/zeromq/pyzmq;81349989;112251;967
q;https://github.com/zestyping/q;267466;;
qdarkstyle;https://github.com/colinduquesnoy/qdarkstylesheet;288314;6982;65
qds-sdk;https://github.com/qubole/qds-sdk-py;6490157;;
qgrid;https://github.com/quantopian/qgrid;464702;;
qiniu;https://github.com/qiniu/python-sdk;420565;2274;65
qrcode;https://github.com/lincolnloop/python-qrcode;5176500;;
qt4reactor;https://github.com/ghtdak/qtreactor;527471;;
qtawesome;https://github.com/spyder-ide/qtawesome;348806;;
qtconsole;https://github.com/jupyter/qtconsole;49723291;72111;109
qtpy;https://github.com/spyder-ide/qtpy;31819108;36595;220
qualname;https://github.com/wbolster/qualname;338192;;
quandl;https://github.com/quandl/quandl-python;805969;;
quart;https://github.com/pgjones/quart;351769;1163;61
query-string;https://github.com/andrewp-as-is/query-string.py;2110569;;
querystring-parser;https://github.com/bernii/querystring-parser;18597619;;
questionary;https://github.com/tmbo/questionary;477716;;
queuelib;https://github.com/scrapy/queuelib;5816308;;
queueman;https://github.com/ludeeus/queueman;673998;;
quinn;https://github.com/mrpowers/quinn;315975;;
radon;https://github.com/rubik/radon;1875150;1588;70
rainbow-saddle;https://github.com/flupke/rainbow-saddle;309553;;
rake-nltk;https://github.com/csurfer/rake-nltk;961920;;
rapid-framework;https://github.com/bamboohr/rapid;269581;;
rarfile;https://github.com/markokr/rarfile;728946;1199;76
rasa;https://github.com/rasahq/rasa;296582;;
rasa-sdk;https://github.com/rasahq/rasa-sdk;308772;;
rasterio;https://github.com/mapbox/rasterio;1619513;2597;306
ratelim;https://github.com/themiurgo/ratelim;2156812;;
ratelimit;https://github.com/tomasbasham/ratelimit;7208899;779;88
ratelimiter;https://github.com/razerm/ratelimiter;701816;;
rauth;https://github.com/litl/rauth;2000611;;
raven;https://github.com/getsentry/raven-python;19650686;13197;428
ray;https://github.com/ray-project/ray;4722487;1631;134
rcssmin;https://github.com/ndparker/rcssmin;2386341;;
rdflib;https://github.com/rdflib/rdflib;2147696;4902;477
rdflib-jsonld;https://github.com/rdflib/rdflib-jsonld;867763;934;111
rdp;https://github.com/fhirschmann/rdp;273447;85;8
rdpy;https://github.com/citronneur/rdpy;527223;14;2
readability-lxml;https://github.com/buriy/python-readability;594134;;
readchar;https://github.com/magmax/python-readchar;875446;;
readline;https://github.com/ludwigschwardt/python-readline;746732;;
readme-renderer;https://github.com/pypa/readme_renderer;15289180;;
readthedocs-sphinx-ext;https://github.com/readthedocs/readthedocs-sphinx-ext;1262589;;
rebulk;https://github.com/toilal/rebulk;277028;183;6
recommonmark;https://github.com/readthedocs/recommonmark;4907130;10592;691
records;https://github.com/kenreitz42/records;1039892;702;33
recurly;https://github.com/recurly/recurly-client-python;534194;;
redis;https://github.com/andymccurdy/redis-py;104133365;;
redis-py-cluster;https://github.com/grokzen/redis-py-cluster;8506259;766;56
redlock;https://github.com/glasslion/redlock;302179;220;7
rednose;https://github.com/jbkahn/rednose;1183408;;
redo;https://github.com/mozilla-releng/redo;393289;256;15
redset;https://github.com/percolate/redset;325581;;
remote-pdb;https://github.com/ionelmc/python-remote-pdb;277749;109;3
replit;https://github.com/replit/replit-py;393915;;
reportportal-client;https://github.com/reportportal/client-python;381512;64;12
repoze-sendmail;https://github.com/repoze/repoze.sendmail;459310;;
repoze-who;https://github.com/repoze/repoze.who;676337;;
requests;https://github.com/psf/requests;786762026;847404;51478
requests-async;https://github.com/encode/requests-async;562883;617;20
requests-aws;https://github.com/tax/python-requests-aws;289844;;
requests-aws4auth;https://github.com/tedder/requests-aws4auth;11268233;1036;37
requests-aws-sign;https://github.com/jmenga/requests-aws-sign;493855;;
requests-cache;https://github.com/reclosedev/requests-cache;1148373;2996;220
requests-credssp;https://github.com/jborean93/requests-credssp;304055;;
requests-file;https://github.com/dashea/requests-file;14467738;5258;62
requests-futures;https://github.com/ross/requests-futures;6855845;2459;169
requests-html;https://github.com/psf/requests-html;917424;3909;141
requests-http-signature;https://github.com/pyauth/requests-http-signature;557755;;
requests-kerberos;https://github.com/requests/requests-kerberos;3030774;1055;65
requests-mock;https://github.com/jamielennox/requests-mock;10490626;;
requests-ntlm;https://github.com/requests/requests-ntlm;4841857;;
requests-oauth;https://github.com/maraujop/requests-oauth;655590;;
requests-oauthlib;https://github.com/requests/requests-oauthlib;214771269;123918;745
requests-opentracing;https://github.com/opentracing-contrib/python-requests;281356;5;2
requests-pkcs12;https://github.com/m-click/requests_pkcs12;932408;;
requests-toolbelt;https://github.com/requests/toolbelt;60822522;24226;865
requests-unixsocket;https://github.com/msabramo/requests-unixsocket;1176470;;
requirements-detector;https://github.com/landscapeio/requirements-detector;1453421;1199;5
requirementslib;https://github.com/sarugaku/requirementslib;641690;;
requirements-parser;https://github.com/davidfischer/requirements-parser;840589;;
resampy;https://github.com/bmcfee/resampy;3100042;;
resource;https://github.com/russellluo/resource;1147049;;
responses;https://github.com/getsentry/responses;17955878;8213;581
rest-condition;https://github.com/caxap/rest_condition;390166;;
restrictedpython;https://github.com/zopefoundation/restrictedpython;383875;709;31
restructuredtext-lint;https://github.com/twolfson/restructuredtext-lint;1395416;;
rethinkdb;https://github.com/rethinkdb/rethinkdb-python;760210;;
retry;https://github.com/invl/retry;17264558;;
retry-decorator;https://github.com/pnpnpn/retry-decorator;2100909;;
retrying;https://github.com/rholder/retrying;56557957;;
reverse-geocoder;https://github.com/thampiman/reverse-geocoder;832905;;
rfc3986;https://github.com/python-hyper/rfc3986;12534492;8120;168
rfc3987;https://github.com/dgerber/rfc3987;2933183;;
rfc6266-parser;https://github.com/sww13/python-rfc6266-parser;459086;;
riemann-client;https://github.com/borntyping/python-riemann-client;284689;;
rjsmin;https://github.com/ndparker/rjsmin;3191972;;
rlp;https://github.com/ethereum/pyrlp;1040489;;
rlr;https://github.com/dedupeio/rlr;392795;;
robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;375195;;
robotframework;https://github.com/robotframework/robotframework;4587214;3187;347
robotframework-databaselibrary;https://github.com/franz-see/robotframework-database-library;280129;208;11
robotframework-debuglibrary;https://github.com/xyb/robotframework-debuglibrary;312095;;
robotframework-faker;https://github.com/guykisel/robotframework-faker;502083;;
robotframework-httplibrary;https://github.com/peritus/robotframework-httplibrary;509864;143;5
robotframework-requests;https://github.com/marketsquare/robotframework-requests;1399673;762;22
robotframework-selenium2library;https://github.com/robotframework/selenium2library;1137120;803;60
robotframework-seleniumlibrary;https://github.com/robotframework/seleniumlibrary;2152799;1247;57
robotframework-sshlibrary;https://github.com/robotframework/sshlibrary;1072412;195;6
robotremoteserver;https://github.com/robotframework/pythonremoteserver;833363;104;6
rocketchat-api;https://github.com/jadolg/rocketchat_api;446954;;
rollbar;https://github.com/rollbar/pyrollbar;2450023;769;33
roman;https://github.com/zopefoundation/roman;534713;;
rope;https://github.com/python-rope/rope;2832382;26498;116
ropgadget;https://github.com/jonathansalwan/ropgadget;471282;236;5
rospkg;https://github.com/ros-infrastructure/rospkg;5524275;;
rouge;https://github.com/pltrdy/rouge;755722;360;6
routes;https://github.com/bbangert/routes;1801933;;
rply;https://github.com/alex/rply;327643;441;24
rpqueue;https://github.com/josiahcarlson/rpqueue;895242;;
rpy2;https://github.com/rpy2/rpy2;1102838;;
rpyc;https://github.com/tomerfiliba-org/rpyc;1475884;743;75
rq;https://github.com/rq/rq;4206658;7407;120
rq-dashboard;https://github.com/parallels/rq-dashboard;629187;534;11
rq-scheduler;https://github.com/rq/rq-scheduler;1692889;756;27
rsa;https://github.com/sybrenstuvel/python-rsa;565699866;;
rstcheck;https://github.com/myint/rstcheck;425701;;
rtree;https://github.com/toblerity/rtree;2897890;7979;88
rtslib-fb;https://github.com/open-iscsi/rtslib-fb;303930;;
ruamel-yaml;https://github.com/commx/ruamel-yaml;39226030;;
rules;https://github.com/dfunckt/django-rules;651804;576;20
ruptures;https://github.com/deepcharles/ruptures;614550;;
rx;https://github.com/reactivex/rxpy;7517897;;
ryu;https://github.com/osrg/ryu;326961;343;9
s2sphere;https://github.com/sidewalklabs/s2sphere;5430731;1425;8
s3cmd;https://github.com/s3tools/s3cmd;19070811;;
s3contents;https://github.com/danielfrg/s3contents;300597;;
s3fs;https://github.com/dask/s3fs;37487297;2702;191
s3io;https://github.com/malexer/s3io;554545;;
s3transfer;https://github.com/boto/s3transfer;733018305;64500;246
sacrebleu;https://github.com/mjpost/sacrebleu;1275270;1314;31
sacremoses;https://github.com/alvations/sacremoses;3155356;3763;42
safety;https://github.com/pyupio/safety;3237528;1675;68
sagemaker;https://github.com/aws/sagemaker-python-sdk;1815952;596;28
sailthru-client;https://github.com/sailthru/sailthru-python-client;630255;;
salesforce-bulk;https://github.com/heroku/salesforce-bulk;2565327;;
salt;https://github.com/saltstack/salt;353736;;
sanic;https://github.com/sanic-org/sanic;5384553;4575;356
sanic-cors;https://github.com/ashleysommer/sanic-cors;513161;1295;60
sanic-jwt;https://github.com/ahopkins/sanic-jwt;301159;896;38
sanic-plugins-framework;https://github.com/ashleysommer/sanicpluginsframework;485005;891;11
sasl;https://github.com/cloudera/python-sasl;8041190;707;38
sauceclient;https://github.com/cgoldberg/sauceclient;383998;;
scaleapi;https://github.com/scaleapi/scaleapi-python-client;370152;;
scales;https://github.com/cue/scales;296417;;
scandir;https://github.com/benhoyt/scandir;55704225;11645;147
scapy;https://github.com/secdev/scapy;2711426;4370;162
sceptre;https://github.com/sceptre/sceptre;300225;120;5
schedule;https://github.com/dbader/schedule;3394661;10274;218
schema;https://github.com/keleshev/schema;4030711;2298;284
schema-salad;https://github.com/common-workflow-language/schema_salad;474821;233;15
schematics;https://github.com/schematics/schematics;3649630;799;109
scikit-build;https://github.com/scikit-build/scikit-build;1760087;524;52
scikit-image;https://github.com/scikit-image/scikit-image;22646998;61909;1603
scikit-learn;https://github.com/scikit-learn/scikit-learn;137707272;196259;5448
scikit-optimize;https://github.com/scikit-optimize/scikit-optimize;4822804;1356;93
scikit-plot;https://github.com/reiinakano/scikit-plot;417443;796;20
scikit-spark;https://github.com/scikit-spark/scikit-spark;297274;;
scikit-surprise;https://github.com/nicolashug/surprise;787396;939;7
scipy;https://github.com/scipy/scipy;188420981;303234;13887
scons;https://github.com/scons/scons;561980;;
scout-apm;https://github.com/scoutapp/scout_apm_python;521672;;
scp;https://github.com/jbardin/scp.py;12674357;2310;130
scramp;https://github.com/tlocke/scramp;3288779;;
scrapy;https://github.com/scrapy/scrapy;5433941;22778;416
scrapy-crawlera;https://github.com/scrapy-plugins/scrapy-crawlera;349306;148;1
scrapy-fake-useragent;https://github.com/alecxe/scrapy-fake-useragent;319796;294;1
scrapy-random-useragent;https://github.com/cnu/scrapy-random-useragent;720378;88;0
scrapy-splash;https://github.com/scrapy-plugins/scrapy-splash;723458;1244;12
scrypt;https://github.com/holgern/py-scrypt;834482;1396;103
scs;https://github.com/cvxgrp/scs;1124400;;
sdic;https://github.com/percolate/sdic;325442;;
sdnotify;https://github.com/bb4242/sdnotify;291444;215;21
seaborn;https://github.com/mwaskom/seaborn;19644153;83846;2367
secretstorage;https://github.com/mitya57/secretstorage;20437063;;
securesystemslib;https://github.com/secure-systems-lab/securesystemslib;555396;32;4
segtok;https://github.com/fnl/segtok;312665;;
selectors2;https://github.com/sethmlarson/selectors2;927906;;
selectors34;https://github.com/berkerpeksag/selectors34;1066663;;
selenium;https://github.com/seleniumhq/selenium;32199432;88597;1755
seleniumbase;https://github.com/seleniumbase/seleniumbase;901235;113;5
selenium-wire;https://github.com/wkeeling/selenium-wire;482288;332;12
selinux;https://github.com/pycontribs/selinux;796444;;
semantic-version;https://github.com/rbarrois/python-semanticversion;14400215;;
semver;https://github.com/python-semver/python-semver;8610965;;
send2trash;https://github.com/arsenetar/send2trash;58439022;74612;156
sendgrid;https://github.com/sendgrid/sendgrid-python;13674185;7049;92
sendgrid-django;https://github.com/elbuo8/sendgrid-django;300144;569;0
sentencepiece;https://github.com/google/sentencepiece;6670019;6272;157
sentry-sdk;https://github.com/getsentry/sentry-python;30997073;9347;386
seqeval;https://github.com/chakki-works/seqeval;524567;1567;51
serpent;https://github.com/irmen/serpent;3552561;;
serpy;https://github.com/clarkduvall/serpy;411497;237;4
serverlessrepo;https://github.com/awslabs/aws-serverlessrepo-python;1655156;;
service-identity;https://github.com/pyca/service-identity;17013132;;
setoptconf;https://github.com/jayclassless/setoptconf;1469316;;
setproctitle;https://github.com/dvarrazzo/py-setproctitle;9684515;6654;304
setuptools;https://github.com/pypa/setuptools;645701714;81365;12742
setuptools-git;https://github.com/msabramo/setuptools-git;6752914;;
setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;277412;;
setuptools-scm;https://github.com/pypa/setuptools_scm;21903503;;
setuptools-scm-git-archive;https://github.com/changaco/setuptools_scm_git_archive;451934;;
sfctl;https://github.com/microsoft/service-fabric-cli;664068;10;1
sfmergeutility;https://github.com/azure/azure-cli-extensions;683229;;
sfx-jaeger-client;https://github.com/jaegertracing/jaeger-client-python;1392216;1002;50
sgp4;https://github.com/brandon-rhodes/python-sgp4;3258300;225;22
sh;https://github.com/amoffat/sh;11719716;6227;521
shadowsocks;https://github.com/shadowsocks/shadowsocks;332298;;
shap;https://github.com/slundberg/shap;6915532;2050;131
shapely;https://github.com/toblerity/shapely;25988297;16132;969
shellescape;https://github.com/chrissimpkins/shellescape;3473433;;
shellingham;https://github.com/sarugaku/shellingham;10143633;;
shodan;https://github.com/achillean/shodan-python;471318;1418;18
shopifyapi;https://github.com/shopify/shopify_python_api;699441;287;10
shortid;https://github.com/corpix/shortid;354503;;
shortuuid;https://github.com/skorokithakis/shortuuid;4688925;4387;164
shrub-py;https://github.com/evergreen-ci/shrub.py;839852;;
shutilwhich;https://github.com/mbr/shutilwhich;673240;;
shyaml;https://github.com/0k/shyaml;1039334;;
signalfx;https://github.com/signalfx/signalfx-python;2067010;;
simhash;https://github.com/leonsim/simhash;367945;137;9
simplecosine;https://github.com/dedupeio/simplecosine;381514;;
simple-crypt;https://github.com/andrewcooke/simple-crypt;556583;451;23
simpleeval;https://github.com/danthedeckie/simpleeval;2254809;334;46
simpleitk;https://github.com/simpleitk/simpleitk;1417865;;
simplejson;https://github.com/simplejson/simplejson;309736011;57090;2213
simplekml;https://github.com/eisoldt/simplekml;512441;;
simplekv;https://github.com/mbr/simplekv;481092;;
simple-rest-client;https://github.com/allisson/python-simple-rest-client;571378;58;12
simple-salesforce;https://github.com/simple-salesforce/simple-salesforce;10388776;;
simple-settings;https://github.com/drgarcia1986/simple-settings;595812;164;16
singledispatch;https://github.com/jaraco/singledispatch;36590927;;
singleton-decorator;https://github.com/kemaweyan/singleton_decorator;404591;170;15
sinon;https://github.com/note35/sinon;298907;;
six;https://github.com/benjaminp/six;945159894;798027;15639
skimage;https://github.com/scikit-image/scikit-image;22646998;61909;1603
skl2onnx;https://github.com/onnx/sklearn-onnx;1128206;136;11
sklearn-crfsuite;https://github.com/teamhg-memex/sklearn-crfsuite;625623;2484;74
sklearn-pandas;https://github.com/scikit-learn-contrib/sklearn-pandas;1923112;1840;39
skyfield;https://github.com/skyfielders/python-skyfield;3151760;258;25
skyfield-data;https://github.com/brunobord/skyfield-data;3099270;;
slackclient;https://github.com/slackapi/python-slack-sdk;32882324;;
slacker;https://github.com/os/slacker;7123519;2227;99
slacker-log-handler;https://github.com/mathiasose/slacker_log_handler;512638;;
slackweb;https://github.com/satoshi03/slack-python-webhook;2123595;;
slack-webhook-cli;https://github.com/philippbosch/slack-webhook-cli;367161;;
slimit;https://github.com/rspivak/slimit;2047554;1035;44
slots;https://github.com/roycoding/slots;354302;;
slugid;https://github.com/taskcluster/slugid.py;335705;;
slumber;https://github.com/samgiles/slumber;360572;;
smart-open;https://github.com/rare-technologies/smart_open;44452160;;
smartsheet-python-sdk;https://github.com/smartsheet-platform/smartsheet-python-sdk;498530;107;6
smartypants;https://github.com/leohemsted/smartypants.py;294970;;
smdebug;https://github.com/awslabs/sagemaker-debugger;327582;44;0
smdebug-rulesconfig;https://github.com/awslabs/sagemaker-debugger-rulesconfig;1306760;;
smmap;https://github.com/gitpython-developers/smmap;35953232;8540;58
smmap2;https://github.com/gitpython-developers/smmap;35953232;8540;58
smtpapi;https://github.com/sendgrid/smtpapi-python;570796;456;4
snakebite;https://github.com/spotify/snakebite;2191077;220;19
snakeviz;https://github.com/jiffyclub/snakeviz;325502;669;29
snapshottest;https://github.com/syrusakbary/snapshottest;1862674;479;27
snaptime;https://github.com/zartstrom/snaptime;317196;;
sniffio;https://github.com/python-trio/sniffio;6061049;;
snitun;https://github.com/nabucasa/snitun;443329;;
snowballstemmer;https://github.com/snowballstem/snowball;30987151;45765;194
snowflake;https://github.com/shaddi/snowflake;350592;;
snowflake-connector-python;https://github.com/snowflakedb/snowflake-connector-python;28597587;718;77
snowflake-sqlalchemy;https://github.com/snowflakedb/snowflake-sqlalchemy;3169654;332;49
snuggs;https://github.com/mapbox/snuggs;1466066;;
social-auth-app-django;https://github.com/python-social-auth/social-app-django;3302951;11906;69
social-auth-core;https://github.com/python-social-auth/social-core;3549397;10293;55
socketio-client;https://github.com/invisibleroads/socketio-client;433600;1030;40
sockjs-tornado;https://github.com/mrjoes/sockjs-tornado;300946;1977;35
softlayer;https://github.com/softlayer/softlayer-python;273518;;
sorl-thumbnail;https://github.com/jazzband/sorl-thumbnail;1206325;6330;121
sortedcollections;https://github.com/grantjenks/python-sortedcollections;4990633;;
sortedcontainers;https://github.com/grantjenks/python-sortedcontainers;30979323;;
sounddevice;https://github.com/spatialaudio/python-sounddevice;474421;2216;88
soundfile;https://github.com/bastibe/pysoundfile;2698074;555;39
soupsieve;https://github.com/facelessuser/soupsieve;80674185;108330;260
spacy;https://github.com/explosion/spacy;11190769;21998;691
spark-df-profiling;https://github.com/julioasotodv/spark-df-profiling;986140;;
sparkmeasure;https://github.com/lucacanali/sparkmeasure;314265;;
spark-nlp;https://github.com/johnsnowlabs/spark-nlp;776748;;
spark-parser;https://github.com/rocky/python-spark;329259;;
sparkpost;https://github.com/sparkpost/python-sparkpost;620421;213;5
spark-sklearn;https://github.com/databricks/spark-sklearn;3471722;;
sparqlwrapper;https://github.com/rdflib/sparqlwrapper;592107;2032;116
sparse-dot-topn;https://github.com/ing-bank/sparse_dot_topn;418881;;
speaklater;https://github.com/mitsuhiko/speaklater;940564;;
speechrecognition;https://github.com/uberi/speech_recognition;944387;7207;129
speedtest-cli;https://github.com/sivel/speedtest-cli;651541;9511;47
sphinx;https://github.com/sphinx-doc/sphinx;27782814;124429;8288
sphinx-argparse;https://github.com/alex-rudakov/sphinx-argparse;501456;;
sphinx-autoapi;https://github.com/readthedocs/sphinx-autoapi;308579;791;72
sphinx-autobuild;https://github.com/garetjax/sphinx-autobuild;1163471;;
sphinx-autodoc-typehints;https://github.com/agronholm/sphinx-autodoc-typehints;1059131;;
sphinx-bootstrap-theme;https://github.com/ryan-roemer/sphinx-bootstrap-theme;392357;1831;115
sphinx-click;https://github.com/click-contrib/sphinx-click;341490;;
sphinxcontrib-bibtex;https://github.com/mcmtroffaes/sphinxcontrib-bibtex;1174074;;
sphinxcontrib-httpdomain;https://github.com/sphinx-contrib/httpdomain;1487552;;
sphinxcontrib-napoleon;https://github.com/sphinx-contrib/napoleon;663862;3910;388
sphinxcontrib-plantuml;https://github.com/sphinx-contrib/plantuml;1253879;;
sphinxcontrib-spelling;https://github.com/sphinx-contrib/spelling;1149772;;
sphinxcontrib-svg2pdfconverter;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;448193;;
sphinx-copybutton;https://github.com/executablebooks/sphinx-copybutton;332237;;
sphinx-gallery;https://github.com/sphinx-gallery/sphinx-gallery;453607;1426;210
sphinx-markdown-builder;https://github.com/clayrisser/sphinx-markdown-builder;284496;103;24
sphinx-markdown-tables;https://github.com/ryanfox/sphinx-markdown-tables;854692;2116;60
sphinx-rtd-theme;https://github.com/readthedocs/sphinx_rtd_theme;11860737;16;0
sphinx-tabs;https://github.com/executablebooks/sphinx-tabs;323593;1227;42
spinners;https://github.com/manrajgrover/py-spinners;764722;386;22
splinter;https://github.com/cobrateam/splinter;852437;4360;59
splunk-sdk;https://github.com/splunk/splunk-sdk-python;1126699;197;19
spotdl;https://github.com/spotdl/spotify-downloader;287865;;
spotify-tensorflow;https://github.com/spotify/spotify-tensorflow;649902;;
spotipy;https://github.com/plamere/spotipy;946716;4171;99
spyder;https://github.com/spyder-ide/spyder;383316;17662;33
spyder-kernels;https://github.com/spyder-ide/spyder-kernels;350985;12127;10
spyne;https://github.com/arskom/spyne;522187;332;15
sqlacodegen;https://github.com/agronholm/sqlacodegen;336463;;
sqlalchemy;https://github.com/sqlalchemy/sqlalchemy;117810732;244341;4763
sqlalchemy-continuum;https://github.com/kvesteri/sqlalchemy-continuum;423931;312;22
sqlalchemy-diff;https://github.com/gianchub/sqlalchemy-diff;291440;;
sqlalchemy-jsonfield;https://github.com/penguinolog/sqlalchemy_jsonfield;2333161;;
sqlalchemy-migrate;https://github.com/openstack-archive/sqlalchemy-migrate;2225828;;
sqlalchemy-postgres-copy;https://github.com/jmcarp/sqlalchemy-postgres-copy;285818;;
sqlalchemy-redshift;https://github.com/sqlalchemy-redshift/sqlalchemy-redshift;3380327;268;22
sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;283236;;
sqlalchemy-stubs;https://github.com/dropbox/sqlalchemy-stubs;690566;247;20
sqlalchemy-utc;https://github.com/spoqa/sqlalchemy-utc;280632;;
sqlalchemy-utils;https://github.com/kvesteri/sqlalchemy-utils;10790475;9258;346
sqlalchemy-views;https://github.com/jklukas/sqlalchemy-views;328384;;
sqlitedict;https://github.com/rare-technologies/sqlitedict;649274;760;53
sqlparse;https://github.com/andialbrecht/sqlparse;63961328;;
srsly;https://github.com/explosion/srsly;9425087;9111;41
sseclient;https://github.com/btubbs/sseclient;575605;991;68
sseclient-py;https://github.com/mpetazzoni/sseclient;2287041;;
ssh2-python;https://github.com/parallelssh/ssh2-python;451965;93;18
sshpubkeys;https://github.com/ojarva/python-sshpubkeys;6649428;;
sshtunnel;https://github.com/pahaz/sshtunnel;4921594;2012;114
sshuttle;https://github.com/sshuttle/sshuttle;282274;83;1
stackprinter;https://github.com/cknd/stackprinter;2674175;38;13
standardjson;https://github.com/audreyfeldroy/standardjson;344873;;
starkbank-ecdsa;https://github.com/starkbank/ecdsa-python;746995;896;11
starlette;https://github.com/encode/starlette;3553347;11942;243
static3;https://github.com/rmohr/static3;659799;;
statistics;https://github.com/digitalemagine/py-statistics;4979354;;
statsd;https://github.com/jsocol/pystatsd;16193544;2548;149
statsmodels;https://github.com/statsmodels/statsmodels;25332728;37924;1152
stem;https://github.com/torproject/stem;426177;;
stestr;https://github.com/mtreinish/stestr;1265550;;
stix;https://github.com/stixproject/python-stix;579456;163;16
stldecompose;https://github.com/jrmontag/stldecompose;465360;;
stomp-py;https://github.com/jasonrbriggs/stomp.py;1552562;;
stopit;https://github.com/glenfant/stopit;880815;;
stop-words;https://github.com/alir3z4/python-stop-words;886251;1120;15
streamlit;https://github.com/streamlit/streamlit;601258;68;0
strif;https://github.com/jlevy/strif;346031;;
stringcase;https://github.com/okunishinishi/python-stringcase;7067382;;
stripe;https://github.com/stripe/stripe-python;10010967;13463;79
strip-hints;https://github.com/abarker/strip-hints;472162;;
structlog;https://github.com/hynek/structlog;7977283;2748;298
stups-cli-support;https://github.com/zalando-stups/stups-cli-support;1721253;;
stups-tokens;https://github.com/zalando-stups/python-tokens;1798127;;
stups-zign;https://github.com/zalando-stups/zign;1723998;;
style;https://github.com/lmittmann/style;329927;;
submit50;https://github.com/cs50/submit50;281346;;
subprocess32;https://github.com/google/python-subprocess32;32906284;;
sudachipy;https://github.com/worksapplications/sudachipy;567897;125;12
suds-community;https://github.com/suds-community/suds;276387;26;9
suds-py3;https://github.com/cackharot/suds-py3;1191384;438;39
suod;https://github.com/yzhao062/suod;493857;290;1
super-csv;https://github.com/edx/super-csv;363526;15;1
superlance;https://github.com/supervisor/superlance;1496297;36;7
supermercado;https://github.com/mapbox/supermercado;309836;88;12
supervisor;https://github.com/supervisor/supervisor;8781060;5640;90
supervisor-checks;https://github.com/vovanec/supervisor_checks;443779;;
sure;https://github.com/gabrielfalcao/sure;450183;1176;47
svglib;https://github.com/deeplook/svglib;559119;373;33
svgwrite;https://github.com/mozman/svgwrite;926486;1856;115
svn;https://github.com/dsoprea/pysvn;490928;;
swagger-spec-validator;https://github.com/yelp/swagger_spec_validator;2827706;;
swagger-ui-bundle;https://github.com/dtkav/swagger_ui_bundle;1691074;;
