package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
google-cloud-webrisk;https://github.com/googleapis/python-webrisk;1039315;;
google-cloud-websecurityscanner;https://github.com/googleapis/python-websecurityscanner;1039417;;
google-compute-engine;https://github.com/GoogleCloudPlatform/compute-image-packages;3028090;;
google-crc32c;https://github.com/googleapis/python-crc32c;1439980;;
googledatastore;https://github.com/GoogleCloudPlatform/google-cloud-datastore;5614478;;
googledrivedownloader;https://github.com/ndrplz/google-drive-downloader;585204;519;23
google-endpoints;https://github.com/cloudendpoints/endpoints-python;368484;;
google-endpoints-api-management;https://github.com/cloudendpoints/endpoints-management-python;383976;;
google-gax;https://github.com/googleapis/gax-python;15724178;;
google-images-download;https://github.com/hardikvasa/google-images-download;311594;;
googlemaps;https://github.com/googlemaps/google-maps-services-python;3686880;4175;46
google-nucleus;https://github.com/google/nucleus;435986;;
google-oauth;https://github.com/miedzinski/google-oauth;1074885;104;
google-pasta;https://github.com/google/pasta;42471846;18404;53
google-python-cloud-debugger;https://github.com/GoogleCloudPlatform/cloud-debug-python;515355;312;1
google-reauth;https://github.com/Google/google-reauth-python;1836152;;
google-resumable-media;https://github.com/googleapis/google-resumable-media-python;114603804;6789;37
googletrans;https://github.com/ssut/py-googletrans;1421900;7726;54
gorilla;https://github.com/christophercrouzet/gorilla;15668533;;
goslate;https://github.com/goslate/goslate;401727;;
gprof2dot;https://github.com/jrfonseca/gprof2dot;2135091;871;25
gpustat;https://github.com/wookayin/gpustat;276834;246;62
gputil;https://github.com/anderskm/gputil;746501;597;115
gql;https://github.com/graphql-python/gql;2475482;645;36
grandalf;https://github.com/bdcht/grandalf;369198;;
grapheme;https://github.com/alvinlindstam/grapheme;358333;;
graphene;https://github.com/graphql-python/graphene;5167088;5833;138
graphene-django;https://github.com/graphql-python/graphene-django;1909987;3871;64
graphene-file-upload;https://github.com/lmcgartland/graphene-file-upload;668823;;
graphene-sqlalchemy;https://github.com/graphql-python/graphene-sqlalchemy;900955;901;18
graphframes;https://github.com/graphframes/graphframes;1773118;;
graphite-web;https://github.com/graphite-project/graphite-web;1166463;49;2
graphql-core;https://github.com/graphql-python/graphql-core;12793978;5605;108
graphql-relay;https://github.com/graphql-python/graphql-relay-py;4867065;4722;22
graphql-server-core;https://github.com/graphql-python/graphql-server-core;1740016;7;0
graphql-ws;https://github.com/graphql-python/graphql-ws;282754;;
graphviz;https://github.com/xflr6/graphviz;23199544;12215;555
graphy;https://github.com/graphy/graphy;395201;;
graphyte;https://github.com/Jetsetter/graphyte;668515;;
graypy;https://github.com/severb/graypy;1325804;251;17
great-expectations;https://github.com/great-expectations/great_expectations;953980;;
greenlet;https://github.com/python-greenlet/greenlet;44581244;40273;291
gremlinpython;https://github.com/gremlinpython/gremlinpython;1181080;;
grequests;https://github.com/kennethreitz/grequests;3860461;1666;120
grpc-google-iam-v1;https://github.com/googleapis/googleapis;40843574;;
grpcio;https://github.com/grpc/grpc;169509068;2060;119
grpcio-gcp;https://github.com/grpcio-gcp/grpcio-gcp;8105248;;
grpcio-health-checking;https://github.com/grpcio-health-checking/grpcio-health-checking;918416;;
grpcio-opentracing;https://github.com/grpcio-opentracing/grpcio-opentracing;477683;;
grpcio-reflection;https://github.com/grpcio-reflection/grpcio-reflection;841255;;
grpcio-status;https://github.com/grpcio-status/grpcio-status;879699;;
grpcio-tools;https://github.com/grpc/grpc;12946565;2060;119
grpclib;https://github.com/vmagamedov/grpclib;334593;;
gspread;https://github.com/burnash/gspread;11794677;6338;107
gspread-dataframe;https://github.com/robin900/gspread-dataframe;1502857;279;9
gspread-formatting;https://github.com/robin900/gspread-formatting;454324;45;2
gspread-pandas;https://github.com/aiguofer/gspread-pandas;667848;53;3
gsutil;https://github.com/gsutil/gsutil;1170920;;
gtts;https://github.com/pndurette/gTTS;900063;;
gtts-token;https://github.com/boudewijn26/gTTS-token;1030022;5102;11
guessit;https://github.com/guessit-io/guessit;487169;299;40
gunicorn;https://github.com/benoitc/gunicorn;77578114;312384;
gxformat2;https://github.com/galaxyproject/gxformat2;518836;;
gym;https://github.com/openai/gym;7703483;12868;454
h11;https://github.com/python-hyper/h11;10831138;5879;50
h2;https://github.com/python-hyper/hyper-h2;8891344;3142;51
h2o;https://github.com/h2oai/h2o-3;2855994;;
h2o-pysparkling-2-4;https://github.com/h2oai/sparkling-water;1533101;;
h3;https://github.com/uber/h3-py;1396490;75;9
h5py;https://github.com/h5py/h5py;71626155;78506;
hachoir;https://github.com/vstinner/hachoir;481329;;
hacking;https://github.com/jcrocholl/pep8;1326514;90657;664
hacs-frontend;https://github.com/hacs/frontend;1603723;7;0
halo;https://github.com/manrajgrover/halo;772903;575;123
handyspark;https://github.com/dvgodoy/handyspark;431195;;
happybase;https://github.com/wbolster/happybase;1932064;377;
hap-python;https://github.com/ikalchev/HAP-python;285388;174;5
hashids;https://github.com/hashids/hashids;2648750;;
hashin;https://github.com/peterbe/hashin;464199;;
hashlib;https://github.com/hashlib/hashlib;345245;;
hass-nabucasa;https://github.com/nabucasa/hass-nabucasa;504451;82;0
haversine;https://github.com/mapado/haversine;5895713;969;36
hdbscan;http://github.com/scikit-learn-contrib/hdbscan;875384;469;43
hdfs;https://github.com/mtth/hdfs;22568309;798;39
hdfs3;https://github.com/dask/hdfs3;704786;;
healthcheck;https://github.com/Runscope/healthcheck;520482;239;5
heapdict;https://github.com/heapdict/heapdict;7252196;;
helper;https://github.com/gmr/helper;276072;;
help-tokens;https://github.com/edx/help-tokens;306924;;
heroku3;https://github.com/martyzz1/heroku3.py;924968;2169;6
hexbytes;https://github.com/ethereum/hexbytes;925568;921;
hexdump;https://github.com/hexdump/hexdump;315802;;
highered;https://github.com/datamade/highered;388458;;
hiredis;https://github.com/redis/hiredis-py;11280572;6591;186
hjson;https://github.com/hjson/hjson-py;1291913;;
hmmlearn;https://github.com/hmmlearn/hmmlearn;692391;671;19
hmsclient;https://github.com/gglanzani/hmsclient;840274;126;6
holidays;https://github.com/dr-prodigy/python-holidays;11791700;1480;41
hologram;https://github.com/fishtown-analytics/hologram;360703;;
holoviews;https://github.com/pyviz/holoviews;496224;;
homeassistant;https://github.com/home-assistant/core;812107;199;7
honcho;https://github.com/nickstenning/honcho;995906;2336;33
honeycomb-beeline;https://github.com/honeycombio/beeline-python;518352;37;1
horovod;https://github.com/horovod/horovod;1109369;226;6
hpack;https://github.com/python-hyper/hpack;8938446;;
hpsklearn;https://github.com/hyperopt/hyperopt-sklearn;482089;60;2
hstspreload;https://github.com/sethmlarson/hstspreload;5791901;1038;6
htcondor;https://github.com/htcondor/htcondor;1258115;;
html;https://github.com/html/html;715275;;
html2text;https://github.com/alir3z4/html2text;7015290;;
html5lib;https://github.com/html5lib/html5lib-python;31965743;67235;587
htmlmin;https://github.com/mankyd/htmlmin;2839511;;
htmlparser;https://github.com/policystat/htmlparser;781361;;
html-testrunner;https://github.com/oldani/HtmlTestRunner;551855;344;3
htpasswd;https://github.com/thesharp/htpasswd;470174;31;
httmock;https://github.com/patrys/httmock;917040;958;77
http;https://github.com/franckcuny/http;301691;;
httpagentparser;https://github.com/httpagentparser/httpagentparser;1707736;;
httpbin;https://github.com/requests/httpbin;1172814;618;15
httpcore;https://github.com/encode/httpcore;1027715;727;8
http-ece;https://github.com/martinthomson/encrypted-content-encoding;505102;;
httpie;https://github.com/jakubroztocil/httpie;1154843;6646;62
httplib2;https://github.com/httplib2/httplib2;103390575;52509;763
http-parser;http://github.com/benoitc/http-parser;283230;;
httpretty;https://github.com/gabrielfalcao/httpretty;2950694;3375;244
httptools;https://github.com/MagicStack/httptools;9366775;4701;58
httpx;https://github.com/encode/httpx;5755837;1681;273
humanfriendly;https://github.com/xolox/python-humanfriendly;18110969;;217
humanize;https://github.com/jmoiron/humanize;8971759;13428;396
humpty;https://github.com/dairiki/humpty;1050657;;
hunspell;http://github.com/blatinier/pyhunspell;420777;;
hupper;https://github.com/Pylons/hupper;1606067;;
hurry-filesize;https://github.com/hurry-filesize/hurry-filesize;1844988;;
hvac;https://github.com/hvac/hvac;21106935;966;103
hydra-core;https://github.com/facebookresearch/hydra;285735;201;24
hyper;https://github.com/lukasa/hyper;979887;;39
hyperas;http://github.com/maxpumperla/hyperas;340819;158;2
hyperframe;https://github.com/python-hyper/hyperframe;8852521;;
hyperlink;https://github.com/python-hyper/hyperlink;19440377;19927;61
hyperloglog;https://github.com/svpcom/hyperloglog;376661;;
hyperopt;https://github.com/hyperopt/hyperopt;6475660;1762;110
hypothesis;https://github.com/hypothesisworks/hypothesis;7676326;5479;469
ibm-cloud-sdk-core;https://github.com/IBM/python-sdk-core;358085;416;8
ibm-cos-sdk;https://github.com/ibm/ibm-cos-sdk-python;630551;268;14
ibm-cos-sdk-core;https://github.com/ibm/ibm-cos-sdk-python-core;601418;;
ibm-cos-sdk-s3transfer;https://github.com/ibm/ibm-cos-sdk-python-s3transfer;600380;;
ibm-db;https://github.com/ibm-db/ibm-db;1729982;;
ibm-db-sa;https://github.com/ibmdb/python-ibmdbsa;3073248;;
ibmiotf;https://github.com/ibm-watson-iot/iot-python;310475;31;3
icalendar;https://github.com/collective/icalendar;1957329;2295;131
ics;http://github.com/C4ptainCrunch/ics.py;400107;467;17
identify;https://github.com/chriskuehl/identify;11802407;;
idna;https://github.com/kjd/idna;714786482;;
idna-ssl;https://github.com/aio-libs/idna-ssl;14028857;;
ifaddr;https://github.com/pydron/ifaddr;729043;384;
ifcfg;https://github.com/ftao/python-ifcfg;351412;39;7
ijson;https://github.com/ICRAR/ijson;28553129;1445;84
image;https://github.com/francescortiz/image;915479;4279;52
image-classifiers;https://github.com/qubvel/classification_models;275116;;
imagecodecs;https://github.com/scossu/imagecodecs;711418;;
imagecodecs-lite;https://github.com/imagecodecs-lite/imagecodecs-lite;341626;;
imagehash;https://github.com/JohannesBuchner/imagehash;1893394;;
imageio;https://github.com/imageio/imageio;22701359;26072;461
imageio-ffmpeg;https://github.com/imageio/imageio-ffmpeg;3469119;1314;39
imagesize;https://github.com/shibukawa/imagesize_py;23721181;27820;141
imapclient;https://github.com/mjs/imapclient;803938;833;41
imbalanced-learn;https://github.com/scikit-learn-contrib/imbalanced-learn;5798232;2477;61
imblearn;https://github.com/imblearn/imblearn;2091458;;
img2pdf;https://github.com/img2pdf/img2pdf;1163523;;
imgaug;https://github.com/aleju/imgaug;1214783;3693;58
immutables;https://github.com/MagicStack/immutables;3353622;741;25
impacket;https://github.com/SecureAuthCorp/impacket;487724;515;17
import-from-github-com;https://github.com/nvbn/import_from_github_com;1039607;;
importlab;https://github.com/google/importlab;451329;78;2
importlib;https://github.com/brettcannon/importlib;1193563;1301;
importlib-metadata;https://github.com/importlib-metadata/importlib-metadata;246378225;;
importlib-resources;https://github.com/importlib-resources/importlib-resources;40979008;;
impyla;https://github.com/cloudera/impyla;1371430;377;20
imutils;https://github.com/jrosebr1/imutils;1975502;8065;126
incremental;https://github.com/twisted/incremental;20437940;21448;88
infi-clickhouse-orm;https://github.com/Infinidat/infi.clickhouse_orm;287969;;
infinity;https://github.com/kvesteri/infinity;1069339;;
inflect;https://github.com/jazzband/inflect;8487604;;
inflection;https://github.com/jpvanhal/inflection;21734515;19008;361
inflector;https://github.com/ixmatus/inflector;317455;;
influxdb;https://github.com/influxdb/influxdb-python;10636678;3004;183
iniconfig;http://github.com/RonnyPfannschmidt/iniconfig;623333;;
iniparse;https://github.com/candlepin/python-iniparse;298538;709;
initools;https://github.com/initools/initools;3864861;;
inject;https://github.com/ivankorobkov/python-inject;310935;198;35
injector;http://github.com/alecthomas/injector;932159;430;45
inotify;https://github.com/dsoprea/PyInotify;496181;265;33
inquirer;https://github.com/magmax/python-inquirer;717687;519;115
instaclone;https://github.com/vivlabs/instaclone;342508;;
instaloader;https://github.com/instaloader/instaloader;302970;;6
instana;https://github.com/instana/python-sensor;4210111;;1
instantmusic;https://github.com/yask123/Instant-Music-Downloader;349382;119;2
integrationhelper;https://github.com/ludeeus/integrationhelper;1659228;;
intelhex;https://github.com/bialix/intelhex;784559;;
intel-openmp;https://github.com/intel-openmp/intel-openmp;6353865;;
interpret-community;https://github.com/interpretml/interpret-community;686130;;
interpret-core;https://github.com/interpretml/interpret;775822;37;8
interval;https://github.com/interval/interval;2019444;;
intervals;https://github.com/kvesteri/intervals;1049837;;
intervaltree;https://github.com/chaimleib/intervaltree;3421882;3435;133
in-toto;https://github.com/in-toto/in-toto;517943;11;1
intuit-oauth;https://github.com/intuit/oauth-pythonclient;281590;33;
invoke;https://github.com/invoke/invoke;11585260;;
ipaddr;https://github.com/google/ipaddr-py;2709966;2449;106
ipaddress;https://github.com/phihag/ipaddress;121695339;21962;424
ipcalc;https://github.com/tehmaze/ipcalc;339874;;
ipdb;https://github.com/gotcha/ipdb;11166184;20498;469
ipfshttpclient;https://github.com/ipfs/py-ipfs-http-client;728035;;
iptcinfo;https://github.com/iptcinfo/iptcinfo;356366;;
iptools;https://github.com/bd808/python-iptools;1677074;;
ipwhois;https://github.com/secynic/ipwhois;476130;509;21
ipy;https://github.com/autocracy/python-ipy;1581232;1723;92
ipykernel;https://github.com/ipykernel/ipykernel;63696049;;
ipyparallel;https://github.com/ipyparallel/ipyparallel;1907941;;
ipython;https://github.com/ipython/ipython;104847183;140668;2287
ipython-genutils;https://github.com/ipython-genutils/ipython-genutils;90136198;;
ipywidgets;https://github.com/ipywidgets/ipywidgets;56094070;;
irc3-plugins-test;https://github.com/gtmanfred/irc3-plugins-test;395625;;
isa-rwval;https://github.com/ISA-tools/isa-rwval;294194;12;
iso3166;http://github.com/deactivated/python-iso3166;2164927;582;43
iso4217;https://github.com/dahlia/iso4217;592444;;10
iso-639;https://github.com/noumar/iso639;489011;262;
iso8601;https://github.com/iso8601/iso8601;21930760;;
isodate;http://github.com/gweis/isodate;103789524;7253;258
isort;https://github.com/pycqa/isort;64901172;116832;1517
isoweek;http://github.com/gisle/isoweek;2235770;;
itopy;https://github.com/jonatasbaldin/itopy;947270;;
itsdangerous;https://github.com/pallets/itsdangerous;136985966;287192;578
itypes;http://github.com/PavanTatikonda/itypes;8678142;;
j2cli;https://github.com/kolypto/j2cli;1739727;;
jaconv;https://github.com/ikegami-yukino/jaconv;269747;;21
